課程名稱,上課地點,開放報名,開課日期,性質,職業分類
職場生活英語實用班第01期,臺中市西屯區西屯路２段256巷6號,2021/11/21,2021/12/21,在職,行政與管理
百納被藝術拼布圖案設計製作班第01期,臺中市烏日區中山路１段2-1號,2021/11/20,2021/12/20,在職,藝術與設計
企業財務與帳務處理實務班第01期,臺中市中區中山路27號8樓,2021/11/20,2021/12/20,在職,行政與管理
甲種職業安全衛生業務主管訓練班第01期,臺中市北區崇德路１段629號4樓之3(第一教室),2021/11/20,2021/12/20,在職,行政與管理
社群廣告與數位行銷培訓班第3期,臺中市南區興大路145號,2021/11/20,2022/06/23,青年,行政與管理
中音薩克斯風歌曲演奏技巧班第01期,臺中市東區仁和路362號2F,2021/11/19,2021/12/19,在職,科技與資訊技術
微電商經營與社群行銷實務應用班第01期,臺中市中區平等街1號,2021/11/19,2021/12/19,在職,科技與資訊技術
凝膠美甲設計班第01期,臺中市西區民生路157號2樓,2021/11/19,2021/12/19,在職,科技與資訊技術
商業攝影美拍技巧實務班第01期,臺中市南屯區大墩十二街292號3樓,2021/11/19,2021/12/19,在職,藝術與設計
銀髮族健康照護專案管理人員培訓班 第-期,臺中市,2021/11/19,2022/02/21,職前,行政與管理
救援遙控多軸無人機操作進階班第01期,臺中市烏日區中山路１段2-1號,2021/11/18,2021/12/25,在職,行政與管理
改良式旗袍打版製圖製作班第01期,臺中市南屯區大墩路693號7樓,2021/11/18,2021/12/18,在職,藝術與設計
上班族日語指南基礎班第01期,臺中市南屯區大墩十二街292號3樓,2021/11/18,2021/12/18,在職,科技與資訊技術
收腰綁帶風衣實作班第01期,臺中市南屯區大墩路693號7樓,2021/11/17,2021/12/24,在職,藝術與設計
全方位整體造型實務班 第01期,臺中市,2021/11/17,2022/02/21,職前,藝術與設計
中西餐製作與餐飲管理服務人員培訓班 第-期,臺中市,2021/11/17,2022/02/25,職前,行政與管理
中餐烹調人員培訓班 第-期,臺中市,2021/11/15,2021/12/27,職前,餐飲業
水電技術(工程)(臺中) 第1期,臺中市,2021/11/15,2022/02/21,職前,行政與管理
4072 用電腦輔助立體製圖學習NX建模與工程圖A班第01期,臺中市,2021/11/15,2022/01/11,在職,科技與資訊技術
4002汽車噴漆(進階)A班第01期,臺中市,2021/11/15,2022/01/15,在職,科技與資訊技術
4004 手作西點蛋糕A班第01期,臺中市,2021/11/15,2022/01/04,在職,科技與資訊技術
4005 手作西點蛋糕B班第01期,臺中市,2021/11/15,2022/01/05,在職,科技與資訊技術
4006 基礎蛋糕班第01期,臺中市,2021/11/15,2022/01/06,在職,餐飲業
智慧綠能物業服務人員班 第-期,臺中市,2021/11/15,2022/01/17,職前,建築與工程
實用職場英文口語表達班第01期,臺中市西屯區工業區一路70號8樓,2021/11/14,2021/12/14,在職,行政與管理
時尚套裝打版進階班第01期,臺中市中區平等街1號4樓,2021/11/13,2021/12/20,在職,科技與資訊技術
Illustrator基礎應用實務班第01期,臺中市北區學士路255號10樓,2021/11/13,2021/12/13,在職,科技與資訊技術
口語語調與表情活化訓練班第02期,臺中市北屯區大連路３段10號4樓之1,2021/11/13,2021/12/13,在職,行政與管理
袋包車縫技術人員班第01期,臺中市西屯區工業區八路11號,2021/11/12,2021/12/12,在職,行政與管理
3D列印設計與成品製造班第02期,臺中市北區崇德路１段579號5樓之2,2021/11/12,2022/02/13,在職,科技與資訊技術
革製拉鍊長夾設計製作班第02期,臺中市西屯區漢成街145號,2021/11/12,2021/12/19,在職,藝術與設計
職場溝通與人際關係學士學分班第01期,臺中市沙鹿區臺灣大道七段200號,2021/11/12,2021/12/26,在職,行政與管理
頭皮養護造型設計與影片後製行銷班 第-期,臺中市,2021/11/12,2021/12/14,職前,行政與管理
商用觀光英文會話實務班第01期,臺中市西區民權路189號2樓,2021/11/11,2021/12/11,在職,行政與管理
手機拍攝商品微廣告行銷班第01期,臺中市西屯區天保街60號,2021/11/11,2021/12/11,在職,科技與資訊技術
居家綠能智慧水電應用實作初階班第01期,臺中市北區崇德路１段579號5樓(5B多元創作教室),2021/11/11,2021/12/11,在職,行政與管理
GA網站數據分析與數位廣告投放實務班第01期,臺中市北區崇德路１段579號10樓-1,2021/11/11,2021/12/25,在職,科技與資訊技術
雜誌風格之自媒體編輯寫作攝影技巧班第01期,臺中市南區興大路145號,2021/11/11,2021/12/11,在職,行政與管理
Podcast聲音自媒體企製與錄音工程基礎密集班第03期,臺中市西區民生路227號,2021/11/11,2021/12/11,在職,科技與資訊技術
室內設計人才培訓班 第-期,臺中市,2021/11/11,2022/02/24,職前,建築與工程
手作烘焙與服務訓練班 第-期,臺中市,2021/11/11,2022/02/17,職前,金融與會計
前端工程師暨JS框架應用培訓班 第-期,臺中市,2021/11/11,2022/03/11,職前,建築與工程
海外生活會話班第01期,臺中市北屯區興安路１段92號,2021/11/10,2021/12/10,在職,藝術與設計
傳統整復推拿應用班第01期,臺中市北屯區北屯路366號15樓,2021/11/10,2021/12/10,在職,行政與管理
電腦輔助立體製圖班 第01期,臺中市,2021/11/10,2022/02/07,職前,藝術與設計
室內裝修管理(臺中) 第1期,臺中市,2021/11/10,2022/01/17,職前,行政與管理
產品設計與塑模製造(CAD/CAM)(臺中) 第1期,臺中市,2021/11/10,2022/01/17,職前,科技與資訊技術
CNC銑床(臺中) 第1期,臺中市,2021/11/10,2022/01/17,職前,藝術與設計
數位多媒體設計人員培訓班 第-期,臺中市,2021/11/10,2021/12/20,職前,科技與資訊技術
立體雕塑雙色彩繪噴槍指甲進階班第01期,臺中市西屯區重慶路99號6樓之1(財訊金融大樓),2021/11/09,2021/12/09,在職,藝術與設計
二輪車輛修護(機車)(臺中) 第1期,臺中市,2021/11/08,2022/01/10,職前,行政與管理
4009 機械製圖與電腦繪圖(I)基礎A班第01期,臺中市,2021/11/08,2022/01/08,在職,科技與資訊技術
男女背心製作進階班第01期,臺中市東區雙十路１段4-33號8樓之3,2021/11/07,2021/12/07,在職,藝術與設計
中餐烹調進階班第02期,臺中市南屯區大墩路25號,2021/11/06,2021/12/06,在職,餐飲業
Illustrator商業設計實務班第01期,臺中市北區崇德路1段579號10樓之1,2021/11/06,2021/12/06,在職,藝術與設計
咖啡烘焙杯測與下午茶點製作入門班第05期,臺中市北屯區大連路３段10號4樓之1,2021/11/05,2021/12/05,在職,餐飲業
職場專案管理與桌遊應用實務班第01期,臺中市北屯區大連路三段16號6樓之1,2021/11/05,2021/12/05,在職,行政與管理
男西裝製作高級班第01期,臺中市東區雙十路１段4-33號8樓之3,2021/11/05,2021/12/05,在職,藝術與設計
經絡調理基礎手法班第09期,臺中市南屯區黎明路２段658號,2021/11/05,2021/12/05,在職,金融與會計
就業服務與勞動法令輔導班第01期,臺中市北區學士路255號10樓,2021/11/05,2021/12/05,在職,行政與管理
翻模技術應用實作班第01期,臺中市西區民權路189號2樓,2021/11/05,2021/12/05,在職,科技與資訊技術
手沖咖啡實務班第01期,臺中市西區五權路1-67號5樓,2021/11/05,2021/12/05,在職,藝術與設計
網路管理技術應用實務班第01期,臺中市太平區中山路２段57號,2021/11/05,2021/12/05,在職,行政與管理
自媒體行銷與網路平台經營實務班 第-期,臺中市,2021/11/05,2021/12/27,職前,科技與資訊技術
不動產民法與共有不動產實務解析班第01期,臺中市北屯區北屯路366號15樓,2021/11/04,2021/12/04,在職,行政與管理
微行銷影音規劃班第02期,臺中市北屯區大連路３段10號4樓之1,2021/11/04,2021/12/04,在職,行政與管理
績效考核與管理運用訓練班第01期,臺中市西屯區臺灣大道４段1727號(管理學院-產學大樓),2021/11/04,2021/12/04,在職,行政與管理
3D列印暨矽膠模具與水泥製品材料製作技術應用班第01期,臺中市北屯區大連路３段16號6樓之1,2021/11/04,2021/12/04,在職,科技與資訊技術
遙控無人機專業飛手訓練班第03期,臺中市霧峰區柳豐路500號,2021/11/04,2021/12/04,在職,建築與工程
塑膠模具開發流程及設備導入實務班第01期,臺中市西屯區工業區三十八路193號,2021/11/04,2021/12/04,在職,藝術與設計
皮革工藝質感生活創作班第01期,臺中市北屯區興安路１段92號,2021/11/04,2021/12/04,在職,藝術與設計
人資勞動法令實務應用訓練班第02期,臺中市豐原區東仁街138號6樓,2021/11/04,2021/12/04,在職,行政與管理
精品咖啡製作實務班第02期,臺中市大肚區沙田路２段562巷108之5號,2021/11/04,2021/12/04,在職,行政與管理
西裝領連袖全裡套裝設計班第01期,臺中市豐原區圓環北路１段125號,2021/11/04,2021/12/04,在職,藝術與設計
微電商網路行銷與YouTube直播應用實務班第01期,臺中市中區平等街1號,2021/11/04,2021/12/25,在職,科技與資訊技術
烘焙食品暨飲料調製培訓班 第-期,臺中市,2021/11/04,2021/12/20,職前,餐飲業
文創產業視覺設計人才培訓班 第-期,臺中市,2021/11/04,2021/12/27,職前,行政與管理
ERP企業與財務管理人才培訓班 第-期,臺中市,2021/11/04,2021/12/28,職前,行政與管理
大數據系統開發-全端工程師養成班,臺中市南區興大路145號,2021/11/04,2022/03/02,青年,建築與工程
茶飲果汁、美味料理及點心製作實務班第03期,臺中市北屯區大連路３段10號4樓之1,2021/11/03,2021/12/03,在職,餐飲業
金屬珠寶飾品加工班第01期,臺中市北區學士路255號10樓,2021/11/03,2021/12/03,在職,藝術與設計
造型馬甲設計製作班第01期,臺中市南屯區大墩路693號7樓,2021/11/02,2021/12/02,在職,藝術與設計
早午餐料理實務班第02期,臺中市南屯區大墩路25號,2021/11/02,2021/12/02,在職,行政與管理
藝術美甲凝膠造型實作班第01期,臺中市豐原區豐東路333號4樓,2021/11/01,2021/12/01,在職,藝術與設計
精緻果凍花創作班第02期,臺中市大肚區沙田路２段562巷108之5號,2021/11/01,2021/12/01,在職,藝術與設計
藝術美甲雙色彩繪立體雕塑與噴槍指甲進階班第01期,臺中市西屯區重慶路99號6樓之1(財訊金融大樓),2021/11/01,2021/12/01,在職,藝術與設計
桌遊課程引導班第01期,臺中市南屯區大墩路693號7樓,2021/11/01,2021/12/01,在職,行政與管理
TTQS訓練機構版指標課程班第01期,臺中市南屯區大墩路693號7樓,2021/11/01,2021/12/01,在職,建築與工程
由法院判決看透工程採購契約訓練班第01期,臺中市北區崇德路１段629號B棟4樓之2,2021/11/01,2021/12/04,在職,行政與管理
室內設計人員培訓班 第-期,臺中市,2021/11/01,2021/12/20,職前,建築與工程
縫紉產業勞動力培訓班 第-期,臺中市,2021/11/01,2021/12/20,職前,行政與管理
4007 飾品製作基礎(一)班第01期,臺中市,2021/11/01,2022/01/08,在職,藝術與設計
4003 飾品製作蠟雕A班第01期,臺中市,2021/11/01,2022/01/04,在職,科技與資訊技術
電腦輔助機械繪圖暨3D建模實務班 第-期,臺中市,2021/10/30,2021/12/24,職前,建築與工程
Photoshop影像處理應用實務班第01期,臺中市北區學士路255號10樓,2021/10/29,2021/12/12,在職,科技與資訊技術
簡報技巧與文案創意行銷班第01期,臺中市中區平等街1號,2021/10/29,2021/11/28,在職,行政與管理
姓名屬性分析與人脈關係經營進階班第05期,臺中市西區大和路24號六樓之一,2021/10/29,2021/11/28,在職,行政與管理
創意思考與創意技法實務班第01期,臺中市南區興大路,2021/10/28,2021/11/27,在職,藝術與設計
專業魅力講師職能培訓班第02期,臺中市北屯區文心路４段934號B1,2021/10/28,2021/12/25,在職,行政與管理
多媒體創意設計人才培訓班 第-期,臺中市,2021/10/28,2021/12/29,職前,建築與工程
民間小吃料理班第01期,臺中市南區五權南路195號,2021/10/27,2021/12/04,在職,金融與會計
Line官方帳號行銷培訓班第02期,臺中市南屯區惠中路３段51號,2021/10/27,2021/11/26,在職,科技與資訊技術
不動產民法與土地相關法規實務班第01期,臺中市中區平等街1號8樓,2021/10/27,2021/11/27,在職,行政與管理
產品造型設計與3D實體列印班 第-期,臺中市,2021/10/27,2021/12/28,職前,科技與資訊技術
精品咖啡與咖啡佐餐製作班 第-期,臺中市,2021/10/27,2021/12/27,職前,藝術與設計
電動自行車系統檢修人才培訓班 第-期,臺中市,2021/10/26,2021/11/12,職前,建築與工程
外匯數位金融人才培訓班第四期,臺中市西屯區台中市朝富路213號14樓之5,2021/10/25,2021/11/22,青年,行政與管理
外匯數位金融人才培訓班第三期,臺中市西屯區台中市朝富路213號14樓之5,2021/10/25,2021/11/08,青年,行政與管理
民俗舞蹈表演初級班第01期,臺中市沙鹿區中山路658號,2021/10/24,2021/12/07,在職,藝術與設計
民俗舞蹈表演中級班第02期,臺中市沙鹿區中山路658號,2021/10/23,2021/12/13,在職,藝術與設計
傳統整復推拿班第01期,臺中市北屯區北屯路366號15樓,2021/10/22,2021/12/05,在職,行政與管理
行銷企劃撰寫與決策分析談判實務班第01期,臺中市北屯區文心路４段934號B1,2021/10/21,2021/12/12,在職,行政與管理
品牌推廣與形象塑造培訓班第02期,臺中市南屯區文心路１段186號5樓之一,2021/10/21,2021/12/05,在職,行政與管理
3D列印珠寶建模設計班第05期,臺中市北區學士路255號10樓,2021/10/21,2021/12/05,在職,藝術與設計
WiFi四軸飛行器組裝設計及空拍實戰班第01期,臺中市北區崇德路１段579號3樓之3,2021/10/20,2021/12/04,在職,科技與資訊技術
物聯網智慧應用設計實作班 第-期,臺中市,2021/10/19,2021/12/22,職前,科技與資訊技術
產品創意設計與3D原型實作班 第-期,臺中市,2021/10/19,2022/01/26,職前,科技與資訊技術
簡報製作技巧與魅力表達班第01期,臺中市北區學士路255號10樓,2021/10/17,2021/12/21,在職,藝術與設計
美甲沙龍實務技巧班第01期,臺中市西區五權路1之67號5樓,2021/10/15,2021/12/20,在職,行政與管理
高效談判與協商實務班第01期,臺中市西屯區臺灣大道４段1727號,2021/10/14,2021/11/28,在職,行政與管理
綠能之公寓大廈事務人員班第03期,臺中市北屯區昌平路１段95-8號4樓之3,2021/10/14,2021/12/14,在職,行政與管理
照顧服務員訓練專班(南屯B) 第-期,臺中市,2021/10/13,2021/11/18,職前,行政與管理
CNC數控(臺中) 第6期,臺中市,2021/10/12,2021/12/27,職前,科技與資訊技術
汽車修護(臺中) 第3期,臺中市,2021/10/12,2021/12/27,職前,行政與管理
勞動事件新法與薪資結構解析班第01期,臺中市西區民權路189號2樓,2021/10/11,2021/12/09,在職,行政與管理
爵士鼓班第01期,臺中市南屯區大墩6街161號3樓,2021/10/11,2021/11/29,在職,科技與資訊技術
職業訓練經絡推拿整復師培訓班第01期,臺中市北屯區天津路３段32-4號7樓,2021/10/09,2021/12/14,在職,行政與管理
電影特效與噴槍影視造型實務進階班第01期,臺中市西屯區重慶路99號6樓之1(財訊金融大樓),2021/10/08,2021/11/29,在職,行政與管理
網路行銷自媒體影片創作剪輯技巧班第01期,臺中市中區平等街1號,2021/10/08,2021/12/19,在職,媒體與娛樂
媒體行銷與文案撰寫訓練班第01期,臺中市北區文心路４段934號B1,2021/10/07,2021/12/18,在職,行政與管理
車縫打版就業技能培訓班 第--期,臺中市,2021/10/06,2021/10/27,職前,建築與工程
自然風手作休閒服製作班第01期,臺中市北屯區興安路１段92號,2021/10/04,2021/12/02,在職,藝術與設計
機械設計製圖與製造(臺中) 第2期,臺中市,2021/10/04,2021/12/27,職前,藝術與設計
3074 飾品製作基礎C班第01期,臺中市,2021/10/04,2021/11/16,在職,科技與資訊技術
3075 飾品製作蠟雕(三)班第01期,臺中市,2021/10/04,2021/11/20,在職,藝術與設計
B2C零售電商數據分析應用與行銷實務班第01期,臺中市北區學士路255號10樓,2021/10/02,2021/12/01,在職,科技與資訊技術
餐飲企劃與執行人員培訓班第01期,(408)臺中市南屯區文心路一段378號6樓之10,2021/10/01,2021/10/29,青年,行政與管理
移地訓練-網路行銷B 第02期,臺中市,2021/10/01,2021/12/27,職前,科技與資訊技術
移地訓練-食品烘焙D 第04期,臺中市,2021/10/01,2021/12/27,職前,行政與管理
韓文會話基礎班第01期,臺中市西區公益路155巷9號5樓,2021/09/30,2021/12/18,在職,建築與工程
影像記錄與剪輯訓練班第01期,臺中市東區復興路４段186號5樓之2(大魯閣新時代復興路電梯),2021/09/30,2021/11/27,在職,行政與管理
網路社群平台行銷實戰班(遠距線上上課)第01期,(403)臺中市西區公益路155巷9號5樓(此為訓練單位地址),2021/09/30,2021/11/09,青年,科技與資訊技術
時尚剪燙染吹與影片後製行銷班 第-期,臺中市,2021/09/30,2021/10/25,職前,科技與資訊技術
美甲沙龍貼鑽暨銀髮指甲護理實務班第01期,臺中市西屯區重慶路99號6樓之1(財訊金融大樓),2021/09/29,2021/11/26,在職,藝術與設計
電商數位行銷人才培訓班第01期,(408)臺中市南屯區大墩十二街292號3樓,2021/09/28,2021/10/29,青年,行政與管理
CAD機械製圖實務暨數值控制基礎班 第-期,臺中市,2021/09/28,2021/11/12,職前,建築與工程
保養護膚彩妝技術中級班第01期,臺中市北屯區天津路３段32-4號7樓,2021/09/27,2021/12/29,在職,藝術與設計
綠能之公寓大廈事務人員班第01期,臺中市北屯區昌平路１段95-8號4樓之3,2021/09/27,2021/11/27,在職,行政與管理
數位攝影與影片後製剪輯班第01期,臺中市南區興大路145號,2021/09/26,2021/11/25,在職,藝術與設計
日常家用水電裝修與實作班第01期,臺中市北屯區興安路１段92號,2021/09/25,2021/12/23,在職,行政與管理
美睫造型實作技能實務班第01期,臺中市中區平等街1號3樓,2021/09/25,2021/11/29,在職,行政與管理
國際貿易與通關實務學士學分班第04期,臺中市沙鹿區台灣大道七段200號,2021/09/25,2021/11/25,在職,行政與管理
自媒體形象魅力行銷表達實戰班第01期,臺中市北屯區文心路４段934號B1樓,2021/09/24,2021/12/19,在職,行政與管理
媒體公關行銷及業務談判技巧訓練班第01期,臺中市北屯區文心路４段934號B1,2021/09/24,2021/12/19,在職,行政與管理
NX CAM加工模擬訓練基礎班第01期,臺中市西屯區工業區三十八路189號,2021/09/24,2021/12/04,在職,科技與資訊技術
裝修工程工料分析應用班第01期,臺中市西區五權路1-67號5樓,2021/09/23,2021/11/27,在職,藝術與設計
全端網頁程式設計青年專班第02期,(407)臺中市西屯區工業區一路100號,2021/09/23,2021/10/25,青年,科技與資訊技術
PLC可程式控制系統整合青年專班第01期,(407)臺中市西屯區工業區一路100號,2021/09/23,2021/10/25,青年,科技與資訊技術
外匯數位金融人才培訓班第二期,臺中市西屯區台中市朝富路213號14樓之5,2021/09/23,2021/10/12,青年,行政與管理
美容美睫技術指導員中階班第01期,臺中市北屯區天津路３段32-4號7樓,2021/09/22,2021/12/24,在職,建築與工程
BIM建築實務應用班第一梯次,臺中市西屯區台灣大道二段536號11、12樓,2021/09/21,2021/11/03,青年,藝術與設計
BIM建築實務應用班第二梯次,臺中市西屯區台灣大道二段536號11、12樓,2021/09/21,2021/12/20,青年,藝術與設計
解析財務報表基礎班第01期,臺中市西區中興街183號9樓之2,2021/09/20,2021/12/07,在職,行政與管理
3071 MasterCAM 基礎C班第01期,臺中市,2021/09/20,2021/11/01,在職,科技與資訊技術
3072 西門子可程式控制D班第01期,臺中市,2021/09/20,2021/11/06,在職,科技與資訊技術
美容高階技法及影視彩妝培訓班(線上課程) 第-期,臺中市,2021/09/17,2021/10/05,職前,建築與工程
Python網路爬蟲與數據工程師技術班第01期,臺中市西區公益路155巷9號5樓,2021/09/17,2021/11/28,在職,科技與資訊技術
活用PowerBI及資料分析與視覺化實務班第04期,臺中市西屯區文華路100號(逢甲大學校本部),2021/09/16,2021/12/11,在職,科技與資訊技術
晶片佈局與半導體製程工程師班,臺中市太平區中山路二段57號,2021/09/16,2022/06/27,青年,科技與資訊技術
Python人工智慧物聯網創新應用班,42049臺中市豐原區東仁街138號7樓(臺中市總工業會703電腦教室),2021/09/16,2021/10/16,在職,科技與資訊技術
系統模板班(臺中) 第01期,臺中市,2021/09/13,2021/11/15,職前,行政與管理
3052 飾品製作蠟雕(二)班第01期,臺中市,2021/09/13,2021/11/06,在職,藝術與設計
3050 飾品製作基礎B班第01期,臺中市,2021/09/13,2021/11/02,在職,科技與資訊技術
豐盛照顧服務員訓練專班 第2期,臺中市,2021/09/10,2021/11/01,職前,行政與管理
機電整合(臺中) 第3期,臺中市,2021/09/09,2021/12/13,職前,行政與管理
景觀設計實務班(臺中) 第2期,臺中市,2021/09/09,2021/12/13,職前,行政與管理
智慧控制技術人才培訓班 第-期,臺中市,2021/09/07,2021/10/27,職前,建築與工程
智慧自動化設備機電整合設計班(線上課程) 第-期,臺中市,2021/09/07,2021/10/28,職前,建築與工程
系統模板B(產訓合作訓練)合作廠商:漢源實業股份有限公司及港洲營造股份有限公司 第02期,臺中市,2021/09/07,2021/11/15,職前,藝術與設計
精密機械(臺中) 第7期,臺中市,2021/09/06,2021/12/27,職前,行政與管理
泥水砌磚技術班(臺中) 第02期,臺中市,2021/09/06,2021/10/18,職前,建築與工程
3069 西門子SIMATIC HMI 基礎應用第01期,臺中市,2021/09/06,2021/11/20,在職,科技與資訊技術
快速剪髮實作班第01期,臺中市北屯區天津路３段32-4號7樓,2021/09/05,2021/12/10,在職,藝術與設計
商品攝影實務訓練班第01期,臺中市西區臺灣大道２段2號13樓之1,2021/09/02,2021/12/23,在職,行政與管理
110年照顧服務員訓練專班(沙鹿平日) 第二期,臺中市,2021/09/01,2021/09/30,職前,行政與管理
PHP全端工程師-跨平台程式開發實戰班(線上課程) 第-期,臺中市,2021/09/01,2021/10/28,職前,科技與資訊技術
數位繪本創作專業人員培訓班-第二期,臺中市西區民生路140號,2021/09/01,2021/10/18,青年,建築與工程
外匯數位金融人才培訓班,臺中市西屯區朝富路213號14樓之5,2021/09/01,2021/09/14,青年,行政與管理
無人機空拍巡檢菁英班,臺中市南區興大路145號,2021/09/01,2022/03/03,青年,金融與會計
微電商國際行銷整合班,臺中市中區台中市平等街1號,2021/09/01,2022/03/31,青年,行政與管理
微電商國際行銷整合班,臺中市中區台中市平等街1號,2021/09/01,2022/05/31,青年,行政與管理
微電商國際行銷整合班,臺中市中區台中市平等街1號,2021/09/01,2022/07/19,青年,行政與管理
3073 電腦輔助設計3D CAD (For Creo Parametric )A3班第01期,臺中市,2021/09/01,2021/11/16,在職,科技與資訊技術
人力仲介專業法令訓練班第01期,臺中市北屯區北屯路366號15樓,2021/08/31,2021/12/25,在職,行政與管理
都市原住民模板鋼筋泥水施工管理實務班 第01期,臺中市,2021/08/31,2021/09/28,職前,行政與管理
3058 汽車板金（進階）班第01期,臺中市,2021/08/28,2021/10/16,在職,行政與管理
數位工具創造教材培訓學士學分班第01期,臺中市沙鹿區臺灣大道７段200號,2021/08/25,2022/02/19,在職,建築與工程
移地訓練-食品烘焙C 第03期,臺中市,2021/08/25,2021/10/18,職前,行政與管理
越南用語及製造業貿易進階班第01期,臺中市北屯區文心路４段934號B1,2021/08/24,2022/03/15,在職,科技與資訊技術
3068 CNC綜合切削中心機程式設計進階C班第01期,臺中市,2021/08/23,2021/10/16,在職,科技與資訊技術
3081 家用冷氣冰箱檢修班第01期,臺中市,2021/08/23,2021/10/16,在職,行政與管理
3064 法式西點蛋糕A班第01期,臺中市,2021/08/23,2021/10/19,在職,科技與資訊技術
3065 法式西點蛋糕B班第01期,臺中市,2021/08/23,2021/10/20,在職,科技與資訊技術
智慧綠能物業管理人員班 第01期,臺中市,2021/08/23,2021/09/23,職前,行政與管理
全方位數位行銷實戰養成班,臺中市西區台中市民生路227號(英才校區),2021/08/21,2021/10/04,青年,科技與資訊技術
飾品設計與製造(臺中) 第2期,臺中市,2021/08/20,2021/11/15,職前,藝術與設計
銀力時代多元就業技能培訓班 第--期,臺中市,2021/08/18,2021/10/18,職前,行政與管理
產品設計暨3D機械製圖實作班 第-期,臺中市,2021/08/17,2021/10/26,職前,藝術與設計
AI人工智慧金融應用與實務培訓班（台中二期）,臺中市西屯區台中市朝富路213號14樓之5,2021/08/16,2021/08/23,青年,科技與資訊技術
外匯數位金融人才培訓班(台中二期),臺中市西屯區台中市朝富路213號14樓之5,2021/08/16,2021/08/31,青年,行政與管理
電動車與複合動力車維修保養基礎班第01期,臺中市沙鹿區中山路658號,2021/08/12,2021/11/28,在職,建築與工程
跨境電子商務與AI人工智慧應用實務線上班,臺中市西屯區台中市朝富路213號14樓之5,2021/08/11,2021/08/16,青年,科技與資訊技術
網路直播行銷人才養成實務班(台中3期),臺中市北區尊賢街7號12樓(赫睿電腦有限公司),2021/08/11,2022/02/10,青年,科技與資訊技術
智慧機電整合實務培訓班,臺中市南屯區嶺東路1號,2021/08/11,2021/12/06,青年,行政與管理
營建模板技術人才訓練班 第-期,臺中市,2021/08/09,2021/10/27,職前,行政與管理
食品烘焙班(臺中) 第03期,臺中市,2021/08/09,2021/10/25,職前,餐飲業
3085 用戶自來水配管安裝維修基礎B班第01期,臺中市,2021/08/09,2021/10/06,在職,行政與管理
室內設計人才培訓班 第-期,臺中市,2021/08/09,2021/10/08,職前,建築與工程
全端軟體工程師就業養成班,臺中市南屯區本課程採Cisco Webex線上授課,2021/08/06,2021/10/25,青年,建築與工程
移地訓練-網路行銷A 第01期,臺中市,2021/08/04,2021/10/18,職前,科技與資訊技術
移地訓練-智慧機電整合應用實務(Solidworks) 第01期,臺中市,2021/08/04,2021/09/27,職前,行政與管理
大數據分析應用人才培育班 第01期,臺中市,2021/08/04,2021/09/30,職前,科技與資訊技術
活動企畫與網路行銷經營實務班 第01期,臺中市,2021/08/03,2021/09/01,職前,行政與管理
室內設計實務(臺中) 第2期,臺中市,2021/08/02,2021/11/01,職前,藝術與設計
數位化會展設計人才培訓班 第01期,臺中市,2021/08/02,2021/10/07,職前,藝術與設計
國際貿易行銷整合實務培訓班,臺中市南屯區嶺東路1號,2021/08/02,2022/03/21,青年,行政與管理
國際貿易行銷整合實務培訓班,臺中市南屯區嶺東路1號,2021/08/02,2021/11/15,青年,行政與管理
PLC節能控制人才培訓班 第01期,臺中市,2021/08/02,2021/09/27,職前,建築與工程
3063 精密量測D班第01期,臺中市,2021/08/01,2021/10/02,在職,藝術與設計
無人機空拍巡檢產業應用班,臺中市西區台中市民生路227號(英才校區),2021/07/30,2021/09/13,青年,行政與管理
行政人員軟體整合應用班（三） 第-期,臺中市,2021/07/29,2021/09/22,職前,行政與管理
多媒體影音設計實務班 第-期,臺中市,2021/07/29,2021/09/17,職前,科技與資訊技術
企業資訊數位化應用實務班 第-期,臺中市,2021/07/29,2021/09/24,職前,行政與管理
國際航空服務暨行銷人才培訓班,臺中市西屯區台灣大道3段540號3樓之5,2021/07/29,2021/09/13,青年,行政與管理
國際航空維修服務暨行銷人才培訓班,臺中市西屯區台灣大道3段540號3樓之5,2021/07/29,2021/09/13,青年,行政與管理
大數據平台開發-全端工程師養成班 第01期,臺中市,2021/07/29,2021/10/14,職前,建築與工程
UI/UX介面優化網頁設計實務班 第-期,臺中市,2021/07/28,2021/09/17,職前,科技與資訊技術
智慧感測診斷人才培訓班 第-期,臺中市,2021/07/28,2021/09/27,職前,行政與管理
物聯網應用服務平台設計班 第-期,臺中市,2021/07/26,2021/10/27,職前,科技與資訊技術
營建工程管理實務(臺中) 第2期,臺中市,2021/07/26,2021/10/18,職前,行政與管理
CNC數控(臺中) 第5期,臺中市,2021/07/26,2021/10/25,職前,科技與資訊技術
3061 飾品製作蠟雕C班第01期,臺中市,2021/07/26,2021/09/28,在職,藝術與設計
3060 飾品製作基礎(三)第01期,臺中市,2021/07/26,2021/09/25,在職,藝術與設計
3059 3DSolidWorks與3D實體列印班第01期,臺中市,2021/07/26,2021/09/06,在職,科技與資訊技術
3106 Illustrator平面設計班第02期,臺中市,2021/07/26,2021/09/09,在職,藝術與設計
3105 Photoshop影像處理班第02期,臺中市,2021/07/26,2021/09/06,在職,藝術與設計
西餐料理職人班 第01期,臺中市,2021/07/23,2021/09/22,職前,餐飲業
電腦輔助繪圖暨產品設計實務班 第-期,臺中市,2021/07/22,2021/10/06,職前,科技與資訊技術
AI暨區塊鏈產業人才培訓計畫,臺中市西區民生路140號,2021/07/21,2021/07/23,青年,科技與資訊技術
