課程名稱,上課地點,開放報名,開課日期,性質,職業分類
皮革電燒與雕染工藝製作班第01期,臺南市西港區新興街114-6號,2022/02/13,2022/03/13,在職,藝術與設計
竹藝展場景觀設計班第01期,臺南市善化區成功路2號,2022/02/13,2022/03/13,在職,藝術與設計
越南語基礎班第01期,臺南市中西區樹林街２段33號,2022/02/13,2022/03/12,在職,科技與資訊技術
進出口國貿人才訓練班第01期,臺南市善化區南科三路26號2樓,2022/02/13,2022/03/12,在職,行政與管理
噪音環境工程實務班第01期,臺南市永康區中山東路430號,2022/02/13,2022/03/12,在職,行政與管理
Python大數據資料分析統計應用實務班第02期,臺南市東區大學路1號(國立成功大學力行校區),2022/02/13,2022/03/12,在職,科技與資訊技術
芳香精油天然保養品DIY班第01期,臺南市中西區府前路１段88號9樓,2022/02/11,2022/03/11,在職,科技與資訊技術
會展規劃與活動佈置設計班 第01期,臺南市,2022/02/11,2022/03/28,職前,藝術與設計
地政士土地稅法規實務班第03期,臺南市永康區中山東路430號2樓2B教室,2022/02/09,2022/03/23,在職,行政與管理
職業安全衛生管理員訓練班第01期,臺南市善化區南科三路9號3樓,2022/02/09,2022/03/09,在職,行政與管理
照顧服務員專班-職前班 第1期,臺南市,2022/02/08,2022/08/22,職前,行政與管理
堆高機操作及倉儲維運(台南) 第02期,臺南市,2022/02/08,2022/04/25,職前,行政與管理
智慧大數據分析Power BI Desktop實務活用班第01期,臺南市中西區大埔街52號,2022/02/06,2022/03/06,在職,科技與資訊技術
影像辨識系統班第01期,臺南市中西區赤嵌街41號2樓,2022/02/05,2022/03/05,在職,科技與資訊技術
未滿三公噸固定式起重機操作人員訓練班第01期,臺南市永康區中華路12號11樓之1,2022/01/28,2022/03/08,在職,行政與管理
企業ERP建製實務應用班第01期,臺南市東區長榮路１段225號B1,2022/01/28,2022/04/12,在職,行政與管理
美容與芳療保健實務班第01期,臺南市東區長榮路２段135號6樓,2022/01/28,2022/03/08,在職,行政與管理
越南語進階V1班第01期,臺南市中西區樹林街２段33號,2022/01/28,2022/03/08,在職,科技與資訊技術
照顧服務員用人單位自訓自用班-職前班 第1期,臺南市,2022/01/28,2022/03/08,職前,行政與管理
企業網路數位商務規劃人才培訓班 第01期,臺南市,2022/01/28,2022/05/23,職前,行政與管理
照顧服務員專班-在職班 第1期,臺南市,2022/01/28,2022/03/26,職前,行政與管理
照顧服務員專班-職前班 第02期,臺南市,2022/01/28,2022/08/08,職前,行政與管理
照顧服務員專班-職前班 第01期,臺南市,2022/01/28,2022/06/06,職前,行政與管理
服裝設計打版與縫製班第01期,臺南市新營區文昌街26-7號,2022/01/27,2022/03/07,在職,藝術與設計
健康瑜珈運動實務班第01期,臺南市東區崇德路189號2樓,2022/01/27,2022/03/07,在職,行政與管理
地政士民法概要研析班第03期,臺南市永康區中山東路430號2樓2B教室,2022/01/27,2022/03/21,在職,行政與管理
營業用動力小船駕駛訓練班第01期,臺南市南區南門路261號,2022/01/27,2022/05/09,在職,行政與管理
營業用動力小船駕駛訓練班第01期,臺南市東區北門路２段16號2樓,2022/01/27,2022/03/07,在職,行政與管理
不動產估價實務學士學分班第01期,臺南市永康區崑大路195號,2022/01/27,2022/03/07,在職,行政與管理
裝潢木工實務應用班第01期,臺南市安南區安中路２段140號二樓,2022/01/27,2022/03/07,在職,行政與管理
數位影像廣告設計班 第01期,臺南市,2022/01/27,2022/05/03,職前,藝術與設計
創意美髮彩繪班第01期,臺南市南區南門路261號2樓,2022/01/26,2022/03/06,在職,藝術與設計
蝶谷巴特捏塑班第01期,臺南市南區南門路261號,2022/01/26,2022/03/06,在職,藝術與設計
內部講師實務班第01期,臺南市善化區成功路2號,2022/01/26,2022/03/06,在職,行政與管理
七期環保新能源檢修實務班第01期,臺南市南區南門路261號,2022/01/26,2022/03/06,在職,行政與管理
手機美編銷售網頁文案與導購實作班第01期,臺南市南區南門路261號,2022/01/26,2022/03/06,在職,科技與資訊技術
天然染色(拔色)製作班第01期,臺南市南區永華路１段275號,2022/01/26,2022/03/06,在職,科技與資訊技術
皮雕創意工藝進階班第01期,臺南市安平區建平七街418號2樓前教室,2022/01/26,2022/03/06,在職,藝術與設計
照顧服務員專班-職前班 第01期,臺南市,2022/01/26,2022/08/15,職前,行政與管理
照顧服務員專班-在職班(核心課程採線上訓練) 第02期,臺南市,2022/01/26,2022/08/13,職前,行政與管理
照顧服務員專班-在職班(核心課程採線上訓練) 第01期,臺南市,2022/01/26,2022/04/09,職前,行政與管理
照顧服務員專班-職前班 第1期,臺南市,2022/01/26,2022/03/14,職前,行政與管理
珠寶編織設計班第01期,臺南市南區南門路261號,2022/01/25,2022/03/05,在職,藝術與設計
地政士土地法規實務班第03期,臺南市永康區中山東路430號2樓2B教室,2022/01/25,2022/03/06,在職,行政與管理
心智圖法知識管理術班第01期,臺南市善化區成功路2號,2022/01/25,2022/03/05,在職,行政與管理
歐式花藝展場佈置班第01期,臺南市南區南門路261號,2022/01/25,2022/03/05,在職,藝術與設計
有氧訓練基礎班第04期,臺南市東區崇德路189號2樓,2022/01/25,2022/03/05,在職,行政與管理
多元行銷整合與運用培訓班第01期,臺南市南區南門路261號,2022/01/25,2022/03/05,在職,行政與管理
手繪式自媒體行銷圖文動畫實務班第01期,臺南市東區長榮路１段225號B1,2022/01/25,2022/03/06,在職,科技與資訊技術
照顧服務員專班-職前班 第2期,臺南市,2022/01/25,2022/06/06,職前,行政與管理
照顧服務員專班-職前班 第3期,臺南市,2022/01/25,2022/10/07,職前,行政與管理
照顧服務員專班-職前班 第1期,臺南市,2022/01/25,2022/04/11,職前,行政與管理
中點暨烘焙食品訓練班第01期,臺南市麻豆區南勢里168號,2022/01/24,2022/03/05,在職,金融與會計
成本會計導入與決策實務班第01期,臺南市安南區塩田路361號,2022/01/24,2022/03/05,在職,行政與管理
流行皮件製版應用班第01期,臺南市西港區新興街114-6號,2022/01/24,2022/03/05,在職,藝術與設計
芳香調理師培訓班第02期,臺南市仁德區二仁路１段60號,2022/01/24,2022/03/05,在職,建築與工程
ISO9001:2015內部稽核員訓練班第01期,臺南市永康區中華路425號22樓之2,2022/01/24,2022/03/05,在職,行政與管理
AutoCAD電腦輔助機械製圖班第01期,臺南市北區成功路2號2樓之2,2022/01/24,2022/03/05,在職,科技與資訊技術
辦公室e化與資料庫管理實務班第01期,臺南市永康區中山東路430號4F4B教室,2022/01/24,2022/04/09,在職,行政與管理
傳統整復推拿實務班第03期,臺南市東區中華東路三段569號,2022/01/24,2022/03/05,在職,行政與管理
數位行銷廣告設計班 第01期,臺南市,2022/01/24,2022/03/22,職前,科技與資訊技術
照顧服務員專班-職前班 第01期,臺南市,2022/01/24,2022/03/14,職前,行政與管理
照顧服務員專班-職前班 第01期,臺南市,2022/01/24,2022/05/02,職前,行政與管理
土地相關法規訓練班第01期,臺南市中西區民族路２段76之10號5樓3,2022/01/23,2022/03/18,在職,行政與管理
創意麵包實務班第01期,臺南市善化區成功路2號,2022/01/23,2022/02/23,在職,藝術與設計
團購社群經營行銷A班第01期,臺南市北區東豐路227巷24弄17號,2022/01/23,2022/05/04,在職,科技與資訊技術
三公噸以上固定式起重機操作訓練班第01期,臺南市東區東門路２段89號10樓,2022/01/23,2022/03/04,在職,行政與管理
農業植栽班第01期,臺南市新營區文昌街26-7號,2022/01/23,2022/03/04,在職,行政與管理
自由花基礎班第01期,臺南市南區南門路261號,2022/01/23,2022/03/04,在職,藝術與設計
土地登記實務與信託法班第03期,臺南市永康區中山東路430號,2022/01/22,2022/03/08,在職,行政與管理
多層次開花6D美睫、熱蠟除毛班第02期,臺南市東區自由路１段187號1樓,2022/01/22,2022/04/21,在職,科技與資訊技術
液晶顯示器維修班第01期,臺南市中西區西門路２段48號1樓,2022/01/22,2022/03/10,在職,科技與資訊技術
行動文創咖啡經營實務班第02期,臺南市東區長榮路１段225號B1,2022/01/22,2022/04/19,在職,行政與管理
花藝UV膠樹脂創作家飾設計班第01期,臺南市東區自由路一段187號,2022/01/22,2022/02/22,在職,藝術與設計
荷重在一公噸以上堆高機操作人員訓練班第01期,臺南市永康區中華路12號11樓之1,2022/01/22,2022/02/22,在職,行政與管理
影片剪輯及後製技巧實務應用班第01期,臺南市東區大同路2段615號21樓,2022/01/21,2022/03/01,在職,科技與資訊技術
生活皮件暨手工鞋製作進階班第01期,臺南市西港區新興街114-6號,2022/01/21,2022/03/01,在職,藝術與設計
養生手作茶飲暨創意咖啡調飲班第01期,臺南市仁德區文華一街89號(中華醫事科技大學民生大樓K棟8樓-k806),2022/01/21,2022/08/02,在職,餐飲業
3D藝術果凍花班第01期,臺南市中西區大埔街50號2樓,2022/01/21,2022/03/01,在職,科技與資訊技術
CAD室設繪圖實務班第01期,臺南市東區中華東路３段18號3樓3B教室,2022/01/21,2022/02/21,在職,藝術與設計
室內設計手繪製圖初階班第02期,臺南市中西區西門路２段48號1樓,2022/01/21,2022/03/07,在職,藝術與設計
皮革雕染工藝應用班第01期,臺南市中西區大埔街50號2樓,2022/01/21,2022/02/21,在職,藝術與設計
婚禮會場佈置設計班第01期,臺南市東區長榮路２段135號6樓,2022/01/21,2022/03/01,在職,科技與資訊技術
人力資源管理實務訓練班第01期,臺南市永康區中華路425號22樓之2,2022/01/20,2022/02/20,在職,行政與管理
親子幼兒餐點製作班第01期,臺南市仁德區文華一街,2022/01/19,2022/02/19,在職,藝術與設計
新多益英文特訓班第01期,臺南市永康區中山東路430號,2022/01/19,2022/02/19,在職,藝術與設計
人力資源管理實務班第01期,臺南市北區小東路25號,2022/01/19,2022/02/19,在職,行政與管理
西點蛋糕實務班第01期,臺南市善化區成功路2號,2022/01/19,2022/02/15,在職,餐飲業
照顧服務員專班-職前班 第4期,臺南市,2022/01/19,2022/09/20,職前,行政與管理
照顧服務員專班-職前班 第3期,臺南市,2022/01/19,2022/08/01,職前,行政與管理
照顧服務員專班-職前班 第2期,臺南市,2022/01/19,2022/05/10,職前,行政與管理
五加二產業資料庫與大數據應用人才培訓班第三期,臺南市永康區中山東路430號,2022/01/18,2022/05/11,青年,科技與資訊技術
創意會展活動企劃佈置視覺設計班 第01期,臺南市,2022/01/17,2022/03/08,職前,藝術與設計
3D列印進階實務班第01期,臺南市東區長榮路１段225號B1,2022/01/13,2022/03/12,在職,科技與資訊技術
智慧大數據分析Excel與Power Query自動化實務活用班第01期,臺南市中西區大埔街52號,2022/01/12,2022/02/12,在職,科技與資訊技術
電力電子與機電自動化工程師職能訓練班,臺南市永康區71005台南市南台街1號(南臺科技大學),2022/01/10,2022/06/27,青年,建築與工程
Python大數據與股票金融科技應用A班,臺南市中西區大埔街52號,2022/01/06,2022/03/08,青年,科技與資訊技術
崑大半導體封裝製程設備工程師養成班,臺南市永康區,2022/01/03,2022/08/04,青年,建築與工程
崑大IC封裝設備工程師人才養成班,臺南市永康區,2022/01/03,2022/08/04,青年,建築與工程
車載系統可靠度驗證測試人才養成班,臺南市永康區,2022/01/03,2022/06/20,青年,建築與工程
產訓合作-特殊銲接(中鋼集團-興達海洋基礎股份有限公司) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
應用電子(太陽能光電技術應用)(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,科技與資訊技術
數位設計(網頁設計＆網路工程)(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,科技與資訊技術
廣告設計(雷射加工與網路行銷)(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,科技與資訊技術
網路行銷設計與微電影創作(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,科技與資訊技術
電腦數值控制機械(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
電腦輔助機械繪圖(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,建築與工程
電腦輔助工程測量(台南) 第01期,臺南市,2021/12/27,2022/03/08,職前,行政與管理
裝修工程實務(木作)(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
裝修工程實務(老屋修復)(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
智慧控制科技農業應用(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
創意家具設計及製作(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,藝術與設計
烘焙(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,金融與會計
消防安全設備管理(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
室內設計(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,藝術與設計
汽車噴漆與美容鍍膜(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
冷凍空調(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
水電(台南) 第01期,臺南市,2021/12/27,2022/02/22,職前,行政與管理
堆高機操作與倉儲維運(台南) 第01期,臺南市,2021/12/27,2022/03/22,職前,行政與管理
全端工程師就業養成班-第三梯次,臺南市東區大學路一號(成大附工-唯農大樓3樓)-資展國際(原資策會)-台南訓練中心,2021/12/14,2022/05/17,青年,建築與工程
跨域JAVA軟體工程師就業養成班-第三梯次,臺南市東區 大學路一號(成大附工-唯農大樓3樓)-資展國際(原資策會)-台南訓練中心,2021/12/14,2022/06/28,青年,建築與工程
跨域互動C#程式開發實務養成訓練班(第一梯次),臺南市永康區中正路529號 (因應新冠疫情，本單位保留彈性調整為視訊授課之權利),2021/12/10,2022/01/17,青年,科技與資訊技術
Python資料科學視覺化與分析設計實務班第01期,臺南市中西區赤嵌街41號2樓,2021/12/07,2022/03/07,在職,科技與資訊技術
三公噸以上固定式起重機操作訓練班第02期,臺南市東區東門路2段89號10樓,2021/11/30,2021/12/30,在職,行政與管理
荷重在一公噸以上之堆高機操作人員訓練班第04期,臺南市東區東門路２段89號10樓,2021/11/30,2021/12/30,在職,行政與管理
彩妝與美容護膚實務A班第01期,臺南市永康區中華路349號15樓-2,2021/11/30,2021/12/30,在職,科技與資訊技術
整體美髮技巧應用B班第01期,臺南市永康區中華路349號12樓之2,2021/11/30,2021/12/30,在職,科技與資訊技術
理燙染髮材料操作運用進階B班第01期,臺南市永康區中華路349號11樓之2,2021/11/29,2021/12/29,在職,藝術與設計
彩繪與美容護膚進階A班第01期,臺南市永康區中華路349號15樓-2,2021/11/29,2021/12/29,在職,科技與資訊技術
彩繪與美容護膚進階B班第01期,臺南市永康區中華路349號15樓-2,2021/11/28,2021/12/28,在職,科技與資訊技術
整體流行造型設計實務B班第01期,臺南市永康區中華路349號11樓-2,2021/11/28,2021/12/28,在職,科技與資訊技術
共有不動產強制處分與抵押權實例解析班第01期,臺南市永康區中山東路430號,2021/11/28,2021/12/28,在職,行政與管理
六軸工業機械手臂程式設計及操作模擬實務班第01期,臺南市永康區崑大路195號,2021/11/28,2021/12/28,在職,科技與資訊技術
理燙染髮材料操作運用進階A班第01期,臺南市永康區中華路349號11樓之2,2021/11/27,2021/12/27,在職,藝術與設計
彩妝與美容護膚實務B班第01期,臺南市永康區中華路349號15樓-2,2021/11/27,2021/12/27,在職,科技與資訊技術
整體美髮技巧應用A班第01期,臺南市永康區中華路349號12樓之2,2021/11/27,2021/12/27,在職,科技與資訊技術
多益英文實務應用班第01期,臺南市南區南門路261號2樓,2021/11/27,2021/12/27,在職,行政與管理
健康保健實務管理班第04期,臺南市東區崇德路189號2樓,2021/11/26,2021/12/26,在職,行政與管理
芳療臉部保養按摩班第01期,臺南市中西區府前路１段88號九樓,2021/11/26,2021/12/26,在職,藝術與設計
機電整合進階班第01期,臺南市永康區崑大路195號,2021/11/26,2021/12/26,在職,行政與管理
企業財務報表解析與財務管理策略實務班第02期,臺南市東區大學路1號(國立成功大學力行校區),2021/11/25,2021/12/25,在職,行政與管理
手工皂及材料應用實作班第01期,臺南市東區東門路３段253號5樓之1,2021/11/25,2021/12/25,在職,科技與資訊技術
地政士土地法規實務班第02期,臺南市永康區中山東路430號,2021/11/25,2021/12/25,在職,行政與管理
急救人員訓練班第01期,臺南市南區大成路１段五號(C棟教學大樓2樓C23教室),2021/11/25,2021/12/25,在職,行政與管理
韓語基礎文法與會話(二)班第01期,臺南市永康區中山東路430號2樓,2021/11/24,2021/12/24,在職,建築與工程
耕地分割、農舍登記與375租賃實用及特殊案例研析班第01期,臺南市永康區中山東路430號,2021/11/23,2021/12/29,在職,行政與管理
各式美髮技巧造型實務B班第01期,臺南市永康區中華路349號12樓之2,2021/11/23,2021/12/23,在職,科技與資訊技術
甲種職業安全衛生業務主管訓練班第01期,臺南市永康區中華路12號11樓之1,2021/11/23,2021/12/23,在職,行政與管理
社區長照人員團康技能培訓班第01期,臺南市永康區中山東路430號4樓4A教室,2021/11/22,2021/12/29,在職,行政與管理
丙種職業安全衛生業務主管A班第01期,臺南市善化區大成路291號3樓,2021/11/21,2021/12/21,在職,行政與管理
電商平台建置班第01期,臺南市東區中華東路３段18號3樓3A教室,2021/11/20,2022/01/12,在職,行政與管理
網頁設計實務班第01期,臺南市中西區赤嵌街41號2樓,2021/11/20,2021/12/20,在職,科技與資訊技術
調酒技能學士學分班第03期,臺南市東區長榮路１段225號B1,2021/11/19,2021/12/26,在職,行政與管理
金工設計蠟雕班第01期,臺南市中西區觀亭街76號,2021/11/18,2021/12/25,在職,藝術與設計
SolidWorks進階模型建構曲面班第01期,臺南市永康區南台街1號M棟201,2021/11/18,2022/03/05,在職,科技與資訊技術
平面打版與立體剪裁中級班第02期,臺南市南區建南路178號3F,2021/11/18,2021/12/18,在職,藝術與設計
光固化3D列印機DIY組裝開發實務班第02期,臺南市東區長榮路１段225號B1,2021/11/18,2021/12/27,在職,科技與資訊技術
室裝人員資訊應用班第01期,臺南市東區中華東路３段18號3樓3B教室,2021/11/17,2021/12/17,在職,行政與管理
長照人員EQ情緒管理與人際溝通技巧班第01期,臺南市永康區中山東路430號4樓4A教室,2021/11/17,2021/12/24,在職,行政與管理
女子整體美髮造型進階B班第01期,臺南市永康區中華路349號12樓之2,2021/11/15,2021/12/15,在職,科技與資訊技術
天然寶石金工應用班第01期,臺南市中西區觀亭街76號,2021/11/15,2021/12/15,在職,藝術與設計
生活日語會話實務班第01期,臺南市東區北門路２段16號,2021/11/15,2021/12/23,在職,行政與管理
綠色餐飲及環境管理人才培訓班,臺南市仁德區二仁路一段60號,2021/11/15,2022/03/14,青年,行政與管理
地政士民法概要研析班第02期,臺南市永康區中山東路430號2樓2B教室,2021/11/13,2021/12/27,在職,行政與管理
營業用動力小船駕駛訓練班第01期,臺南市南區南門路261號,2021/11/13,2021/12/13,在職,行政與管理
職業安全管理師抵充A班第01期,臺南市善化區南科三路9號3樓,2021/11/13,2021/12/13,在職,行政與管理
不動產開發銷售實務及建築法規應用班第01期,臺南市中西區民族路２段76之10號5樓3,2021/11/13,2021/12/13,在職,行政與管理
土地登記實務與信託法班第02期,臺南市永康區中山東路430號,2021/11/12,2021/12/12,在職,行政與管理
傳統整復推拿初級技術員職能基準單元課程班第02期,臺南市東區小東路370號,2021/11/12,2021/12/12,在職,行政與管理
刮痧與拔罐調理傳統整復推拿從業實務班第01期,臺南市安平區府前三街27號,2021/11/12,2021/12/12,在職,行政與管理
FDM型3D列印機DIY組裝開發實務班第02期,臺南市東區長榮路１段225號B1,2021/11/12,2021/12/29,在職,科技與資訊技術
照顧服務員專班-在職班(核心課程採線上訓練) 第01期,臺南市,2021/11/12,2021/12/04,職前,行政與管理
室內軟件裝飾學士學分班第02期,臺南市東區長榮路１段225號B1,2021/11/11,2021/12/11,在職,建築與工程
產後保健與產後運動照護班第02期,臺南市中西區大埔街50號二樓會議室,2021/11/11,2021/12/18,在職,行政與管理
指定建築線與容積移轉實務班第01期,臺南市東區長榮路１段225號地下1樓,2021/11/11,2021/12/11,在職,行政與管理
成本會計分析應用實務班第01期,臺南市南區南門路261號,2021/11/11,2021/12/11,在職,行政與管理
養生漢方調理月子餐料理進階班第02期,臺南市仁德區文華一街89號,2021/11/11,2021/12/11,在職,餐飲業
會計技能實務班第02期,臺南市安南區塩田路361號,2021/11/11,2021/12/11,在職,行政與管理
Office應用班第02期,臺南市善化區中山路152號,2021/11/11,2021/12/25,在職,科技與資訊技術
芳香精油應用人員培訓班第01期,臺南市中西區府前路１段88號九樓,2021/11/11,2021/12/18,在職,行政與管理
國際行銷企劃實務職前訓練班,臺南市永康區中正路529號,2021/11/10,2022/06/27,青年,行政與管理
整體流行造型設計實務A班第01期,臺南市永康區中華路349號11樓-2,2021/11/09,2021/12/09,在職,科技與資訊技術
韓語基礎文法與會話(一)班第02期,臺南市永康區中山東路430號2樓,2021/11/09,2021/12/09,在職,建築與工程
急救人員安全衛生教育訓練B班第02期,臺南市永康區中華路425號22樓之2,2021/11/08,2021/12/08,在職,行政與管理
照顧服務員專班-職前班(核心課程採線上訓練) 第02期,臺南市,2021/11/08,2021/12/02,職前,行政與管理
照顧服務員專班-職前班 第01期,臺南市,2021/11/08,2021/11/24,職前,行政與管理
照顧服務員專班-職前班 第03期,臺南市,2021/11/08,2021/11/30,職前,行政與管理
照顧服務員專班-在職班 第02期,臺南市,2021/11/08,2021/11/27,職前,行政與管理
VBA資料庫應用程式設計進階班第01期,臺南市中西區赤嵌街41號2樓,2021/11/07,2021/12/07,在職,科技與資訊技術
新手youtuber拍攝剪輯班第01期,臺南市中西區西門路２段48號1樓,2021/11/07,2021/12/21,在職,科技與資訊技術
數位3C維修實戰班第01期,臺南市中西區西門路２段48號1樓,2021/11/06,2021/12/06,在職,科技與資訊技術
跨平台網站開發與後端程式設計班第01期,臺南市北區成功路2號2F之2,2021/11/05,2021/12/25,在職,科技與資訊技術
APMA美國國際專案管理師培訓班第02期,臺南市仁德區二仁路１段60號,2021/11/05,2021/12/05,在職,行政與管理
實務神秘客培訓B班第01期,臺南市東區長榮路一段225號B1,2021/11/05,2021/12/29,在職,行政與管理
照顧服務員專班-職前班 第3期,臺南市,2021/11/05,2021/11/29,職前,行政與管理
Raspberry 單板電腦藍芽通訊設計班第01期,臺南市中西區赤嵌街41號2樓,2021/11/04,2021/12/11,在職,科技與資訊技術
實務神秘客培訓A班第01期,臺南市東區長榮路一段225號B1,2021/11/04,2021/12/28,在職,行政與管理
零成本網站架設與行銷工具實戰班第01期,臺南市東區中華東路３段18號4樓,2021/11/04,2021/12/04,在職,科技與資訊技術
鋼構大樓施工訓練班第01期,臺南市東區林森路１段149號4樓之8,2021/11/04,2021/12/04,在職,行政與管理
傳統整復推拿基本常用手法班第01期,臺南市安平區府前三街27號,2021/11/04,2021/12/04,在職,行政與管理
營業稅申報實務班第01期,臺南市安南區塩田路361號,2021/11/04,2021/12/04,在職,行政與管理
直播與社群行銷實務班第01期,臺南市永康區崑大路195號,2021/11/04,2021/12/19,在職,行政與管理
皮革雕刻工藝班第03期,臺南市中西區大埔街50號2樓,2021/11/03,2021/12/10,在職,藝術與設計
手機拍攝技巧與官網銷售頁製作進階班第01期,臺南市南區南門路261號,2021/11/03,2021/12/03,在職,科技與資訊技術
職場Office軟體應用班第02期,臺南市東區中華東路３段18號4樓(4B教室),2021/11/02,2021/12/02,在職,科技與資訊技術
illustrator電繪創作班第01期,臺南市中西區西門路２段48號1樓,2021/11/02,2021/12/28,在職,科技與資訊技術
職業衛生管理師抵充B班第02期,臺南市善化區南科三路9號3樓,2021/11/01,2021/12/01,在職,行政與管理
起重安全管理實務暨固定式起重機操作人員訓練D班第04期,臺南市永康區中華路12號11樓之1,2021/11/01,2021/12/01,在職,行政與管理
證券市場理論與實務學士學分班第01期,臺南市永康區南台街一號,2021/11/01,2021/12/01,在職,行政與管理
專案管理實務培訓班第01期,臺南市永康區中山東路430號3樓3B教室,2021/11/01,2021/12/29,在職,行政與管理
觀光日語班第01期,臺南市永康區崑大路195號,2021/11/01,2021/12/29,在職,藝術與設計
創意與數位國際行銷企劃人才養成班,臺南市仁德區二仁路一段60號,2021/11/01,2022/03/09,青年,行政與管理
美國國際專案管理師與行銷人才培訓班,臺南市仁德區二仁路一段60號,2021/11/01,2022/02/17,青年,行政與管理
水環境科技及水資源產業人才培訓班,臺南市仁德區二仁路一段60號(嘉南藥理大學),2021/11/01,2022/03/03,青年,行政與管理
餐旅產業國際人才多元職能精進培育班,臺南市仁德區二仁路一段60號(嘉南藥理大學),2021/11/01,2022/03/03,青年,行政與管理
勞動權益法制實務班第01期,臺南市中西區大埔街50號2樓,2021/10/30,2021/11/30,在職,行政與管理
永生花UV彩繪樹脂飾品設計班第02期,臺南市東區自由路1段187號,2021/10/30,2021/11/30,在職,藝術與設計
智能軸承技術基礎班第01期,臺南市永康區崑大路195號,2021/10/30,2021/11/30,在職,建築與工程
不動產社群經營與直播行銷實務訓練班第01期,臺南市安平區建平十七街33號2樓,2021/10/30,2021/11/30,在職,行政與管理
手縫創意各式口金包實務班第02期,臺南市東區自由路１段187號,2021/10/29,2021/11/29,在職,藝術與設計
商用英文會話及商用書信實務班第01期,臺南市中西區民族路2段76之10號13樓之2(大教室),2021/10/28,2021/12/26,在職,行政與管理
創意香氛蠟燭實作班第01期,臺南市東區自由路１段187號1樓,2021/10/28,2021/12/26,在職,藝術與設計
內部講師簡報班第02期,臺南市善化區成功路2號,2021/10/28,2021/11/28,在職,行政與管理
手作精油造型皂實務班第01期,臺南市東區自由路１段187號1樓,2021/10/27,2021/12/31,在職,藝術與設計
就業服務人力仲介及管理班第03期,臺南市永康區中山東路430號3樓3B教室,2021/10/27,2021/12/18,在職,行政與管理
健身運動體適能實務班第06期,臺南市東區崇德路189號2樓,2021/10/27,2021/11/27,在職,餐飲業
無人機組裝及飛行技能培訓B班第02期,臺南市永康區中華路425號22樓之2,2021/10/27,2021/11/27,在職,建築與工程
地政士土地稅法規實務班第02期,臺南市永康區中山東路430號2樓2B教室,2021/10/26,2021/12/17,在職,行政與管理
房地產行銷實戰班第01期,臺南市永康區中山東路430號,2021/10/24,2021/12/25,在職,行政與管理
照服員Google行動辦公室應用暨顧客管理實務班第01期,臺南市永康區中山東路430號4樓4B教室,2021/10/23,2021/12/28,在職,行政與管理
基層幹部管理能力訓練班第01期,臺南市永康區中山東路430號,2021/10/23,2021/12/28,在職,行政與管理
服裝打版暨布衣新創升級設計班 第01期,臺南市,2021/10/21,2021/11/30,職前,藝術與設計
生活日文會話實務班第01期,臺南市東區長榮路一段225號B1,2021/10/16,2021/12/02,在職,行政與管理
電控工程師(進階一)第03期,臺南市,2021/10/15,2021/12/12,在職,建築與工程
小家電修護(夜間)第03期,臺南市,2021/10/15,2021/12/12,在職,行政與管理
AutoCAD實用(夜間)第03期,臺南市,2021/10/15,2021/12/12,在職,科技與資訊技術
電腦繪圖乙級檢定第03期,臺南市,2021/10/15,2021/12/12,在職,行政與管理
生活產品製作(木質)第03期,臺南市,2021/10/15,2021/12/12,在職,藝術與設計
工業配線丙級第03期,臺南市,2021/10/15,2021/12/12,在職,行政與管理
在地點心與創意伴手禮(二)第03期,臺南市,2021/10/15,2021/12/12,在職,餐飲業
手作烘焙(三)第03期,臺南市,2021/10/15,2021/12/12,在職,餐飲業
烘焙檢定麵包蛋糕乙級第03期,臺南市,2021/10/15,2021/12/12,在職,餐飲業
CNC銑床操作基礎(夜間)第03期,臺南市,2021/10/15,2021/12/12,在職,科技與資訊技術
電腦輔助設計與製造(CAD/CAM)(三)第03期,臺南市,2021/10/15,2021/12/12,在職,科技與資訊技術
智慧控制科技農業應用第03期,臺南市,2021/10/15,2021/12/12,在職,行政與管理
NX CAD/CAM實務-進階第03期,臺南市,2021/10/15,2021/12/12,在職,科技與資訊技術
乙級室內配線第03期,臺南市,2021/10/15,2021/12/12,在職,行政與管理
木工裝潢第03期,臺南市,2021/10/15,2021/12/12,在職,藝術與設計
木工裝潢進階第03期,臺南市,2021/10/15,2021/12/12,在職,藝術與設計
CNC車銑複合第03期,臺南市,2021/10/15,2021/12/12,在職,科技與資訊技術
