課程名稱,上課地點,開放報名,開課日期,性質,職業分類
彩妝護膚應用班,高雄市三民區建國二路34號13樓,2022/03/07,2022/04/07,在職,科技與資訊技術
SUP立式划槳從業人員訓練班第01期,高雄市大寮區進學路151號,2022/03/07,2022/04/07,在職,建築與工程
金杯咖啡萃取品評與拉花技巧實作班第02期,高雄市苓雅區中正二路30號8樓,2022/03/07,2022/04/26,在職,行政與管理
甲種職業安全衛生業務主管訓練班第01期,高雄市前鎮區一心二路128號11樓之1,2022/03/07,2022/04/07,在職,行政與管理
網拍多媒體行銷 第02期,高雄市,2022/03/07,2022/05/17,職前,科技與資訊技術
水電技術 第02期,高雄市,2022/03/07,2022/06/01,職前,行政與管理
手工電銲暨半自動電銲 第01期,高雄市,2022/03/07,2022/06/01,職前,科技與資訊技術
旅遊從業人員 第02期,高雄市,2022/03/07,2022/06/01,職前,行政與管理
智慧電子實務應用 第01期,高雄市,2022/03/07,2022/05/24,職前,科技與資訊技術
國際貿易行銷 第02期,高雄市,2022/03/07,2022/05/24,職前,行政與管理
機電控制 第01期,高雄市,2022/03/07,2022/05/17,職前,行政與管理
網路管理與通信技術整合實務 第01期,高雄市,2022/03/07,2022/05/17,職前,行政與管理
物流從業人員 第02期,高雄市,2022/03/07,2022/05/17,職前,行政與管理
堆高機操作人員訓練班第02期,高雄市前鎮區瑞隆路472號2樓,2022/03/06,2022/04/06,在職,行政與管理
烘焙食品進階養成班 第01期,高雄市,2022/03/04,2022/08/01,職前,餐飲業
全端工程師就業養成班第一梯次,高雄市前金區中正四路211號8樓之1,2022/03/04,2022/04/07,青年,建築與工程
烘焙食品麵包實作班第02期,高雄市鳳山區和平路42號,2022/03/03,2022/04/10,在職,餐飲業
動力小船輪機維護技能班第01期,高雄市前鎮區漁港南一路35號3F,2022/03/02,2022/06/25,在職,行政與管理
AutoCAD繪圖與CNC製作應用班 第01期,高雄市,2022/03/02,2022/07/07,職前,科技與資訊技術
不動產經紀人專業訓練班第01期,高雄市前鎮區民權二路462號11樓,2022/03/01,2022/04/01,在職,行政與管理
社會住宅包租代管暨仲介專業培訓班 第01期,高雄市,2022/03/01,2022/04/25,職前,行政與管理
行動管家培訓班 第01期,高雄市,2022/03/01,2022/05/23,職前,行政與管理
NA10照服在職專班 第01期,高雄市,2022/03/01,2022/04/16,職前,行政與管理
NA11照服職前檢定專班 第01期,高雄市,2022/03/01,2022/05/09,職前,行政與管理
工程機械(挖土機、鏟裝機)雙技能訓練班 第01期,高雄市,2022/03/01,2022/10/04,職前,行政與管理
坐月子服務人員培訓班 第01期,高雄市,2022/03/01,2022/04/27,職前,行政與管理
AI數位實戰就業班第一梯次,高雄市新興區中正三路25號6樓(東側),2022/03/01,2022/06/10,青年,科技與資訊技術
AI物聯網大數據雲端科技應用培訓班第一梯次,高雄市楠梓區卓越路2號,2022/03/01,2022/06/27,青年,科技與資訊技術
人工智慧物聯網AIOT工程師培訓班第一梯次,高雄市燕巢區大學路1號(國立高雄科技大學 第一校區),2022/03/01,2022/06/28,青年,建築與工程
環保產品包裝設計與數位行銷人才培訓班第一梯次,高雄市楠梓區卓越路2號(國立高雄科技大學第一校區),2022/03/01,2022/06/28,青年,行政與管理
APP設計與物聯網實務應用班第一梯次,高雄市內門區大學路200號,2022/03/01,2022/06/27,青年,科技與資訊技術
智慧無人機專業飛手操作訓練班第一梯次,高雄市內門區大學路200號,2022/03/01,2022/06/27,青年,行政與管理
綠領減碳永續管理師培訓班第一梯次,高雄市新興區中正三路25號15樓,2022/03/01,2022/06/21,青年,行政與管理
半導體製程實務技能培訓班第一梯次,高雄市楠梓區海專路142號高雄科技大學(楠梓校區),2022/03/01,2022/06/28,青年,建築與工程
物聯網智慧數位金融財務會計資訊人才培訓班第一梯次,高雄市楠梓區高雄大學路700號,2022/03/01,2022/06/27,青年,行政與管理
半導體製程人才實務技能養成班,高雄市楠梓區,2022/03/01,2022/06/27,青年,建築與工程
無人機與智慧農業人才培訓班第一梯次,高雄市內門區大學路200號,2022/03/01,2022/12/26,青年,行政與管理
NA15照服職前實習專班 第01期,高雄市,2022/03/01,2022/08/17,職前,行政與管理
烏克麗麗實務班第01期,高雄市鳳山區南京路330巷7號,2022/02/28,2022/03/31,在職,藝術與設計
手作實用拼布班第01期,高雄市鳳山區維新路124號D棟11樓之3,2022/02/28,2022/03/31,在職,藝術與設計
皂品調配與型的設計學士學分班第01期,高雄市苓雅區中正二路30號,2022/02/28,2022/03/28,在職,建築與工程
食尚樂活職人班 第01期,高雄市,2022/02/28,2022/04/18,職前,行政與管理
傳統整復推拿基本與全身調理手法職能訓練班第05期,高雄市前金區中華四路283號5樓,2022/02/27,2022/03/27,在職,行政與管理
文創商品與布藝風格彩繪創作班,高雄市新興區七賢一路469號8樓之3,2022/02/27,2022/03/27,在職,藝術與設計
人力資源管理專題碩士學分班第01期,高雄市前金區五福三路21號7樓7A,2022/02/27,2022/03/27,在職,行政與管理
營業用動力小船駕駛訓練班第01期,高雄市前鎮區漁港南一路35號3樓,2022/02/26,2022/03/26,在職,行政與管理
藝術美甲鑽飾雕花班第01期,高雄市新興區民生一路206號6樓-1,2022/02/26,2022/03/26,在職,藝術與設計
鈎針趣味編織實務班第01期,高雄市鳳山區維新路124號D棟11樓之3,2022/02/26,2022/03/26,在職,科技與資訊技術
綜合調解員訓練班第06期,高雄市前鎮區鎮中路6號8樓,2022/02/25,2022/03/25,在職,行政與管理
交通事故爭議調處實務班第01期,高雄市前鎮區鎮中路6號8樓,2022/02/25,2022/03/25,在職,行政與管理
舞臺魅力主持與形象塑造班第01期,高雄市苓雅區光華一路206號17樓之5,2022/02/25,2022/03/25,在職,科技與資訊技術
吊升荷重在三公噸以上之固定式起重機(架空式-機上操作)操作人員訓練班第01期,高雄市新興區七賢一路251號14樓,2022/02/24,2022/03/24,在職,行政與管理
地政士專業輔導班第01期,高雄市三民區九如二路150號17樓,2022/02/24,2022/03/24,在職,行政與管理
不動產經紀人專業訓練班第01期,高雄市苓雅區光華一路206號17樓之5,2022/02/24,2022/03/24,在職,行政與管理
髮藝剪吹設計班第01期,高雄市新興區民生一路206號6樓之1,2022/02/24,2022/03/24,在職,藝術與設計
NA13照服職前班 第01期,高雄市,2022/02/24,2022/05/02,職前,行政與管理
兒童課後照顧服務人員培訓班 第01期,高雄市,2022/02/24,2022/06/01,職前,行政與管理
PIXHAWK開源無人機組裝系統應用班第06期,高雄市三民區博愛一路391號3F-1,2022/02/23,2022/03/23,在職,科技與資訊技術
手機攝影微電影班第01期,高雄市鳳山區南京路146號,2022/02/23,2022/03/23,在職,科技與資訊技術
生活職場英語會話班第01期,高雄市前鎮區民權二路8號25樓,2022/02/23,2022/03/23,在職,藝術與設計
傳統整復推拿技術員班第01期,高雄市苓雅區中正一路372號7樓之3,2022/02/23,2022/03/23,在職,行政與管理
物料搬運工具專業人才培訓班 第01期,高雄市,2022/02/23,2022/06/30,職前,行政與管理
農產品應用實作班第01期,高雄市鳳山區南京路330巷7號,2022/02/22,2022/03/22,在職,行政與管理
勞動法令管理實務班第03期,高雄市三民區博愛一路391號3F-1,2022/02/22,2022/03/22,在職,行政與管理
鋼結構大樓施工（材料、銲接及工廠製作）實務班第01期,高雄市鼓山區中華一路336號5樓-3,2022/02/22,2022/03/22,在職,行政與管理
易經卜卦初級班第01期,高雄市前鎮區鎮中路6號8樓,2022/02/22,2022/03/22,在職,科技與資訊技術
NA30照服職前班 第01期,高雄市,2022/02/22,2022/10/03,職前,行政與管理
NA19照服在職班 第01期,高雄市,2022/02/22,2022/07/02,職前,行政與管理
NA06照服職前檢定專班 第01期,高雄市,2022/02/22,2022/04/06,職前,行政與管理
養生輕食創業料理班 第01期,高雄市,2022/02/22,2022/07/08,職前,餐飲業
烘焙甜點暨伴手禮實作班 第01期,高雄市,2022/02/22,2022/06/28,職前,餐飲業
前端網站架設實務與行銷班 第01期,高雄市,2022/02/22,2022/06/28,職前,科技與資訊技術
NA04照服職前檢定專班 第01期,高雄市,2022/02/22,2022/03/16,職前,行政與管理
大客車A班 第01期,高雄市,2022/02/22,2022/05/11,職前,行政與管理
美甲沙龍手繪設計班,高雄市三民區建國二路34號13樓,2022/02/21,2022/03/21,在職,藝術與設計
新娘花嫁飾品設計製作班,高雄市前鎮區鎮中路6號8F,2022/02/21,2022/03/21,在職,藝術與設計
皮革工藝技能班第01期,高雄市前鎮區鎮中路6號9樓,2022/02/21,2022/03/21,在職,行政與管理
NA05照服在職班 第01期,高雄市,2022/02/21,2022/03/26,職前,行政與管理
NA01照服職前檢定專班 第01期,高雄市,2022/02/21,2022/03/17,職前,行政與管理
NA09照服在職實習專班 第01期,高雄市,2022/02/21,2022/04/16,職前,行政與管理
兒童課後照顧服務人員培訓班 第02期,高雄市,2022/02/21,2022/06/06,職前,行政與管理
兒童課後照顧服務人員培訓班 第01期,高雄市,2022/02/21,2022/05/09,職前,行政與管理
NA27照服職前班 第01期,高雄市,2022/02/21,2022/09/19,職前,行政與管理
美髮專修進階班第10期,高雄市鳳山區文英里八德路251號2樓,2022/02/20,2022/03/27,在職,藝術與設計
不動產經紀人專業輔導班第01期,高雄市三民區九如二路150號17樓,2022/02/20,2022/03/20,在職,行政與管理
sketchup在工程設計上的應用實務班第04期,高雄市三民區建工路415號,2022/02/20,2022/03/27,在職,科技與資訊技術
手工美容皂與保養品調配班第01期,高雄市新興區民生一路206號6樓之1,2022/02/20,2022/03/20,在職,科技與資訊技術
就業服務與勞動法令輔導班第06期,高雄市苓雅區中正二路175號13樓之3,2022/02/20,2022/03/20,在職,行政與管理
民俗調理業傳統整復推拿班第01期,高雄市苓雅區中正一路372號7樓之3,2022/02/20,2022/03/20,在職,藝術與設計
室內設計規劃入門實務學士學分班第01期,高雄市苓雅區中正二路30號,2022/02/20,2022/03/20,在職,建築與工程
時尚男士剪燙染造型進階班第01期,高雄市鳳山區文英里八德路251號2樓,2022/02/19,2022/03/19,在職,科技與資訊技術
簡約短版女外套縫製進階班第01期,高雄市苓雅區中正二路175號13樓之3,2022/02/19,2022/03/19,在職,科技與資訊技術
創新思考心智圖法實務班第01期,高雄市苓雅區福德三路353巷60號3樓,2022/02/19,2022/03/19,在職,行政與管理
保養品配方設計實作班第01期,高雄市鼓山區文忠路108號3樓,2022/02/19,2022/03/19,在職,行政與管理
異國佳餚與烘焙手作班,高雄市左營區民族一路679號,2022/02/19,2022/03/19,在職,餐飲業
室內風水設計實務班第01期,高雄市前鎮區鎮中路6號8樓,2022/02/19,2022/03/19,在職,藝術與設計
清潔用品及保養品調製班第01期,高雄市前鎮區鎮中路6號8樓,2022/02/19,2022/03/19,在職,行政與管理
人工智慧影像識別碩士學分班第01期,高雄市楠梓區卓越路二號,2022/02/19,2022/03/19,在職,科技與資訊技術
套房裝修與租賃管理實務班第03期,高雄市前金區中華四路283號5樓,2022/02/18,2022/03/18,在職,行政與管理
烏克麗麗樂器教學班第01期,高雄市苓雅區中山二路412號6樓之3,2022/02/18,2022/03/18,在職,建築與工程
生活傢飾木作班第01期,高雄市前鎮區鎮中路6號9樓教室,2022/02/18,2022/03/18,在職,藝術與設計
日語會話文法進階班第01期,高雄市鳳山區維新路124號D棟11樓之3,2022/02/18,2022/03/18,在職,科技與資訊技術
職業安全衛生管理員訓練班第01期,高雄市岡山區中山北路28號5樓,2022/02/17,2022/03/17,在職,行政與管理
影音社群行銷與一鍵式快剪影片應用班,高雄市三民區博愛一路287號9樓,2022/02/17,2022/03/17,在職,餐飲業
實用職場英文口語班第01期,高雄市楠梓區高雄大學路700號,2022/02/17,2022/04/28,在職,行政與管理
烘焙點心實作班第01期,高雄市大寮區正氣路79號(博愛大樓烘焙三教室),2022/02/17,2022/03/17,在職,餐飲業
荷重在一公噸以上之堆高機操作人員安全衛生教育訓練班第01期,高雄市楠梓區楠梓新路393號4樓,2022/02/17,2022/03/17,在職,行政與管理
物聯網智慧家庭應用實務班第01期,高雄市三民區博愛一路391號3F-1,2022/02/17,2022/03/15,在職,科技與資訊技術
靈巧手語基礎班第01期,高雄市苓雅區中山二路412號6樓之3,2022/02/16,2022/03/16,在職,科技與資訊技術
不動產經紀營業員專業訓練班第02期,高雄市新興區中山二路472號5樓之8,2022/02/16,2022/03/16,在職,行政與管理
時尚美甲美容挽臉就業培訓班 第01期,高雄市,2022/02/16,2022/07/06,職前,行政與管理
商務 OFFICE 與雲端軟體應用班 第01期,高雄市,2022/02/16,2022/07/04,職前,科技與資訊技術
多媒體影音編修與廣告投放實戰班 第01期,高雄市,2022/02/16,2022/04/12,職前,科技與資訊技術
西點麵包烘焙職能訓練班 第01期,高雄市,2022/02/16,2022/08/05,職前,餐飲業
食尚異國料理職能培訓班 第01期,高雄市,2022/02/16,2022/04/19,職前,行政與管理
NA03照服職前班 第01期,高雄市,2022/02/16,2022/03/09,職前,行政與管理
智慧機械3D建模設計與製造應用實務班 第01期,高雄市,2022/02/16,2022/04/20,職前,科技與資訊技術
水彩凝膠彩繪設計班第01期,高雄市鼓山區文忠路108號3樓,2022/02/15,2022/03/15,在職,藝術與設計
吊升荷重在三公噸以上之固定式起重機(架空型─機上操作)人員教育訓練班第01期,高雄市楠梓區楠梓新路393號2樓,2022/02/15,2022/03/15,在職,行政與管理
Photoshop視覺設計與影像合成處理班,高雄市三民區博愛一路287號9樓,2022/02/15,2022/03/15,在職,科技與資訊技術
勞動基本權與救濟實務班第01期,高雄市苓雅區中山二路412號6樓之3,2022/02/15,2022/03/15,在職,行政與管理
清潔用品＆化妝保養品班第01期,高雄市三民區晉元街67號,2022/02/15,2022/03/15,在職,藝術與設計
實用日語會話應用班第01期,高雄市鳳山區維新路124號D棟11樓之3,2022/02/15,2022/03/15,在職,藝術與設計
泰語會話班第01期,高雄市楠梓區高雄大學路700號,2022/02/15,2022/04/26,在職,科技與資訊技術
網路行銷班第01期,高雄市鳳山區五甲二路529巷40號,2022/02/15,2022/03/15,在職,行政與管理
元宇宙智慧展演與沉浸式行銷人才訓練班第一梯次,高雄市楠梓區高雄大學路700號,2022/02/15,2022/06/27,青年,科技與資訊技術
物聯網數位雙生應用開發人才訓練班第一梯次,高雄市楠梓區高雄大學路700號,2022/02/15,2022/07/11,青年,科技與資訊技術
歐式麵包實作班第01期,高雄市大寮區正氣路79號(博愛大樓烘焙三教室),2022/02/14,2022/03/12,在職,藝術與設計
花藝設計技能進階班第01期,高雄市前鎮區鎮中路6號9樓,2022/02/14,2022/03/12,在職,行政與管理
日語會話實務班第01期,高雄市鳳山區維新路122號11樓,2022/02/14,2022/03/12,在職,藝術與設計
AutoCAD電腦輔助機械製圖班第01期,高雄市三民區建國二路255號2樓,2022/02/14,2022/04/06,在職,科技與資訊技術
買賣房屋評估與改建工程實務班第01期,高雄市苓雅區光華一路206號17樓之5,2022/02/14,2022/03/14,在職,行政與管理
AutoCAD電腦繪圖設計實務應用班,高雄市三民區博愛一路287號9樓,2022/02/14,2022/03/14,在職,科技與資訊技術
中餐烹調技能班第01期,高雄市仁武區鳳仁路253號1樓,2022/02/14,2022/03/14,在職,餐飲業
傳統整復推拿班第01期,高雄市前鎮區鎮中路6號8樓,2022/02/14,2022/03/14,在職,行政與管理
手作拼布包進階班第01期,高雄市前鎮區鎮中路6號8樓,2022/02/14,2022/03/14,在職,藝術與設計
手機拍攝技巧與APP後製應用班第01期,高雄市新興區民族二路97號10樓,2022/02/14,2022/03/14,在職,科技與資訊技術
職場實用英語應用班第01期,高雄市鳳山區維新路124號D棟11樓之3,2022/02/14,2022/03/14,在職,行政與管理
民俗調理業傳統整復推拿技術員職能課程班第01期,高雄市大寮區鳳屏一路556~560號2樓,2022/02/13,2022/03/12,在職,行政與管理
新多益能力提升基礎班第01期,高雄市前金區中華四路283號5樓(501教室),2022/02/13,2022/03/12,在職,行政與管理
西點蛋糕製作班,高雄市新興區七賢二路7號,2022/02/13,2022/03/12,在職,餐飲業
手機微電影拍攝剪輯初階班第01期,高雄市苓雅區中正二路175號13樓之3,2022/02/13,2022/05/28,在職,科技與資訊技術
城市夜景攝影拍攝技法與後製秘技班第01期,高雄市苓雅區中正二路153號13樓之3,2022/02/13,2022/03/12,在職,藝術與設計
RPA機器人網路爬蟲與資料處理實務班第01期,高雄市苓雅區中正二路175號十三樓之3,2022/02/13,2022/03/13,在職,科技與資訊技術
西點麵包烘焙人員訓練班第01期,高雄市苓雅區中正一路102號,2022/02/13,2022/03/12,在職,餐飲業
新娘秘書實務班第01期,高雄市新興區民族二路97號10樓,2022/02/13,2022/03/12,在職,行政與管理
ISO45001職業安全衛生管理系統實務班第01期,高雄市新興區中山二路472號12樓之12,2022/02/13,2022/03/13,在職,行政與管理
EXCEL活用函數與關鍵技巧應用班,高雄市三民區博愛一路287號9樓,2022/02/13,2022/03/13,在職,科技與資訊技術
人像Lightroom+Photoshop後製實務班第01期,高雄市苓雅區中正二路153號13樓之3,2022/02/13,2022/03/13,在職,科技與資訊技術
傳統整復推拿基礎經絡與刮痧拔罐調理手法班第01期,高雄市前金區中華四路283號5樓,2022/02/13,2022/03/13,在職,藝術與設計
商務英文書信寫作班第01期,高雄市前金區大同二路145號5樓之五,2022/02/13,2022/03/13,在職,行政與管理
兒童肢體開發遊戲設計及運用班第01期,高雄市新興區民生一路321號(二樓),2022/02/13,2022/03/13,在職,科技與資訊技術
Python大數據資料分析統計應用實務班第02期,高雄市三民區中山一路318號3樓電腦教室,2022/02/13,2022/03/13,在職,科技與資訊技術
NA02照服職前班 第01期,高雄市,2022/02/12,2022/03/01,職前,行政與管理
職業安全衛生管理員安全衛生教育訓練班第01期,高雄市楠梓區楠梓新路393號3樓第3訓練教室,2022/02/11,2022/03/11,在職,行政與管理
手機拍攝技巧與APP後製應用班第01期,高雄市新興區民族二路97號10樓,2022/02/11,2022/03/11,在職,科技與資訊技術
採購策略與談判協商實務班第01期,高雄市前金區大同二路145號5樓之五,2022/02/11,2022/03/11,在職,行政與管理
芳香療法實務班第01期,高雄市苓雅區中正一路372號7樓之3,2022/02/11,2022/03/11,在職,行政與管理
美容技能實務班第01期,高雄市新興區民族二路97號9樓,2022/02/11,2022/03/11,在職,行政與管理
韓式編髮與快速剪髮班第01期,高雄市三民區晉元街67號,2022/02/11,2022/03/11,在職,藝術與設計
土地登記實務學士學分班第01期,高雄市苓雅區中正二路30號8樓,2022/02/11,2022/03/11,在職,行政與管理
土地開發與規劃實務訓練班第01期,高雄市苓雅區光華一路206號17樓之5,2022/02/10,2022/03/10,在職,行政與管理
職場應用日語會話班第01期,高雄市三民區民族一路900號,2022/02/10,2022/03/10,在職,行政與管理
美髮進階班第01期,高雄市新興區民族二路97號10樓,2022/02/10,2022/03/10,在職,藝術與設計
精緻快速剪髮培訓班 第01期,高雄市,2022/02/10,2022/03/07,職前,藝術與設計
網路資安工程師國際雙證培訓班第一梯次,高雄市前鎮區一心一路243號4樓之一,2022/02/10,2022/05/10,青年,行政與管理
軟硬體共同設計人才培育第一梯次,高雄市苓雅區和平一路116號,2022/02/10,2022/12/02,青年,藝術與設計
商務英語會話班第01期,高雄市三民區民族一路900號,2022/02/09,2022/03/09,在職,科技與資訊技術
實用韓語訓練班第01期,高雄市三民區民族一路900號,2022/02/09,2022/03/09,在職,藝術與設計
美甲技能實務班第01期,高雄市新興區民族二路97號10樓,2022/02/09,2022/03/09,在職,行政與管理
Illustrator美工繪圖設計技巧實務班,高雄市三民區博愛一路287號9樓,2022/02/09,2022/03/09,在職,科技與資訊技術
新多益單字與文法實力培訓班,高雄市三民區博愛一路287號9樓,2022/02/09,2022/03/09,在職,藝術與設計
不動產經紀營業員專業訓練班第01期,高雄市前鎮區民權二路462號11樓,2022/02/09,2022/03/09,在職,行政與管理
編髮造型與快速剪髮技能班第01期,高雄市三民區晉元街67號,2022/02/09,2022/03/09,在職,科技與資訊技術
美容進階班第01期,高雄市新興區民族二路97號9樓,2022/02/09,2022/03/09,在職,藝術與設計
經絡芳香SPA保健應用班,高雄市三民區建國二路34號13樓,2022/02/09,2022/03/09,在職,醫療保健
不動產投資學士學分班第01期,高雄市苓雅區中正二路30號8樓,2022/02/09,2022/03/09,在職,行政與管理
農地開發利用與分割處理實務班第02期,高雄市前金區中華四路283號5樓,2022/02/08,2022/03/08,在職,行政與管理
ERP企業資源整合與會計管理實務班 第01期,高雄市,2022/02/08,2022/03/31,職前,行政與管理
Python程式設計碩士學分班第01期,高雄市三民區建工路415號,2022/02/07,2022/03/07,在職,科技與資訊技術
電路設計及封裝測試整合技術人才培訓班第一梯次,高雄市楠梓區高雄大學路700號,2022/02/07,2022/06/29,青年,建築與工程
Power BI商業智慧數據分析實務班第01期,高雄市前鎮區中山二路2號25樓之5,2022/02/01,2022/03/01,在職,科技與資訊技術
智慧製造及大數據人才培訓班第一梯次,高雄市苓雅區成功一路232號15樓,2022/02/01,2022/12/06,青年,科技與資訊技術
電動車機電整合工程師就業培訓班第一梯次,高雄市前鎮區一心一路243號4樓-1,2022/02/01,2022/10/04,青年,建築與工程
多益商務英語技能訓練班第01期,高雄市三民區民族一路900號,2022/01/28,2022/03/08,在職,行政與管理
品牌策略與網路行銷實戰班第01期,高雄市苓雅區光華一路206號17樓之5,2022/01/28,2022/03/08,在職,科技與資訊技術
堆高機操作人員訓練班第01期,高雄市前鎮區瑞隆路472號2樓,2022/01/28,2022/03/08,在職,行政與管理
美睫職場技能實務班第01期,高雄市新興區民族二路97號9樓,2022/01/28,2022/03/08,在職,行政與管理
生活家飾彩繪實務班第01期,高雄市前鎮區鎮中路6號8樓,2022/01/28,2022/03/08,在職,藝術與設計
AutoCAD電腦繪圖(2D)學士學分班第01期,高雄市苓雅區中正二路30號8樓,2022/01/28,2022/03/08,在職,科技與資訊技術
實用韓文會話班,高雄市苓雅區中正二路175號13樓之3,2022/01/27,2022/03/07,在職,藝術與設計
LINE@行銷技巧運用實務班,高雄市鳳山區光遠路226號B1,2022/01/27,2022/03/07,在職,科技與資訊技術
職場實用日語班第01期,高雄市前鎮區民權二路8號25樓,2022/01/27,2022/03/07,在職,行政與管理
製造現場改善實戰技巧實務班第01期,高雄市楠梓區高楠公路1001號2樓教室,2022/01/27,2022/09/13,在職,行政與管理
西餐料理烹調實務班第01期,高雄市苓雅區中正一路102號,2022/01/27,2022/03/07,在職,餐飲業
不動產稅法學士學分班第01期,高雄市苓雅區中正二路30號8樓,2022/01/27,2022/03/07,在職,行政與管理
AutoCAD電腦輔助繪圖初階班第01期,高雄市鳳山區五甲二路529巷40號,2022/01/27,2022/03/07,在職,科技與資訊技術
中式麵食加工班第01期,高雄市鳳山區和平路42號,2022/01/27,2022/05/28,在職,餐飲業
中餐烹調班第01期,高雄市鳳山區和平路42號,2022/01/27,2022/02/27,在職,餐飲業
總舖師辦桌班第01期,高雄市鳳山區和平路42號,2022/01/26,2022/03/06,在職,藝術與設計
勞工保險爭議審議實務班第03期,高雄市三民區博愛一路391號3F-1,2022/01/26,2022/03/06,在職,行政與管理
拼布創作技巧班第01期,高雄市新興區和平一路199號8樓,2022/01/25,2022/03/06,在職,藝術與設計
職場法律實務班第02期,高雄市前金區旺盛街186號7樓之4,2022/01/25,2022/03/06,在職,行政與管理
營造業甲種職業安全衛生業務主管教育訓練班第01期,高雄市苓雅區中正一路315號4樓之2,2022/01/25,2022/03/06,在職,行政與管理
PhotoShop影像處理與OpenShot影音剪輯製作班第01期,高雄市三民區中山一路318號,2022/01/25,2022/03/06,在職,科技與資訊技術
外匯交易實務應用班第02期,高雄市苓雅區中正二路175號13樓之3,2022/01/25,2022/03/06,在職,行政與管理
心智圖法創新思考與工作管理實務應用班第01期,高雄市鼓山區中華一路336號5樓之3訓練教室,2022/01/25,2022/03/13,在職,行政與管理
兒童感覺統合及語言發展遊戲運用班第01期,高雄市苓雅區中山二路412號6樓之3,2022/01/25,2022/03/05,在職,科技與資訊技術
中階主管管理才能訓練班第01期,高雄市新興區中山二路472號12樓之12,2022/01/24,2022/03/05,在職,行政與管理
辦公室軟體Word、Excel與PowerPoint整合應用班第01期,高雄市三民區中山一路318號,2022/01/24,2022/03/05,在職,科技與資訊技術
社會保險理賠實務進階班,高雄市苓雅區中正一路249號5樓-2,2022/01/24,2022/03/05,在職,行政與管理
Wordpress暨臉書投放廣告實務班,高雄市鳳山區光遠路226號B1,2022/01/24,2022/03/05,在職,科技與資訊技術
不動產經紀營業員進階訓練班第01期,高雄市苓雅區光華一路206號17樓之5,2022/01/24,2022/02/24,在職,行政與管理
營造業甲種職業安全衛生業務主管教育訓練班第01期,高雄市小港區漢民路232號5樓,2022/01/24,2022/02/24,在職,行政與管理
財產繼承與相關稅務規劃實務班第01期,高雄市前金區中華四路283號5樓,2022/01/24,2022/02/24,在職,行政與管理
藝術美甲花系列沙龍班第01期,高雄市三民區晉元街67號,2022/01/24,2022/03/05,在職,藝術與設計
皮件設計與打版實作班第01期,高雄市新興區和平一路199號8樓,2022/01/24,2022/03/05,在職,藝術與設計
BIM建築實務應用班第一梯次,高雄市苓雅區四維三路6號4樓A6,2022/01/24,2022/08/23,青年,藝術與設計
新媒體數位行銷人才訓練班第01期,高雄市三民區博愛一路391號3樓之1,2022/01/23,2022/03/04,在職,科技與資訊技術
水肺潛水人員訓練班第01期,高雄市楠梓區海專路142號,2022/01/23,2022/03/04,在職,行政與管理
吊升荷重在三公噸以上固定式起重機-機上操作訓練班第01期,高雄市前鎮區一心二路128號11樓之1,2022/01/23,2022/03/04,在職,行政與管理
辦公室軟體應用實務班第01期,高雄市三民區堯山街8號,2022/01/22,2022/02/22,在職,行政與管理
出流管制及排水工程實務班第02期,高雄市鼓山區中華一路336號5樓-3,2022/01/22,2022/02/22,在職,行政與管理
民法及土地相關法規與信託實務訓練班第01期,高雄市苓雅區光華一路206號17樓之5,2022/01/22,2022/03/03,在職,行政與管理
Python入門與資料分析實作班第01期,高雄市三民區堯山街8號,2022/01/21,2022/02/21,在職,科技與資訊技術
傳統整復推拿初級技術員職能基準單元課程(青草膏包紮及刮痧與拔罐)班第01期,高雄市三民區建工路747號2樓,2022/01/21,2022/02/21,在職,行政與管理
電子商務行銷與雲端工具運用實務班第01期,高雄市新興區中山二路472號12樓之12,2022/01/21,2022/04/14,在職,科技與資訊技術
會計技能實務班第03期,高雄市湖內區正義一路299巷2弄19號,2022/01/20,2022/02/20,在職,行政與管理
影音媒體創作企劃培訓班第01期,高雄市苓雅區光華一路206號17樓之5,2022/01/20,2022/02/20,在職,行政與管理
中小企業稅務申報實務班第01期,高雄市湖內區正義一路299巷2弄19號,2022/01/20,2022/02/20,在職,行政與管理
辦公室文書與雲端運用實務班,高雄市鳳山區光遠路226號B1,2022/01/20,2022/02/20,在職,行政與管理
農企業數位轉型跨域經營人才養成培訓班第一梯次,高雄市苓雅區成功一路232號15樓,2022/01/20,2022/07/27,青年,行政與管理
不動產經紀營業員專業訓練班第01期,高雄市新興區中山二路472號5樓之8,2022/01/19,2022/02/15,在職,行政與管理
不動產經紀人專業訓練班,高雄市新興區中山二路472號5樓之8,2022/01/19,2022/02/14,在職,行政與管理
不動產經紀人專業輔導班第01期,高雄市三民區九如二路150號17樓,2022/01/19,2022/02/19,在職,行政與管理
烘焙食品麵包實作班第01期,高雄市鳳山區和平路42號,2022/01/19,2022/02/19,在職,餐飲業
SolidWorks 3D繪圖設計標準課程班第01期,高雄市楠梓區高楠公路1001號2樓,2022/01/19,2022/03/05,在職,科技與資訊技術
不動產經紀人專業訓練實務班第01期,高雄市前鎮區民權二路462號11樓,2022/01/19,2022/02/19,在職,行政與管理
咖啡豆烘焙實務高階班,高雄市新興區七賢一路469號8樓之3,2022/01/18,2022/02/12,在職,餐飲業
越南文化會話班第01期,高雄市苓雅區中正二路175號13樓之3,2022/01/18,2022/03/17,在職,藝術與設計
