課程名稱,上課地點,開放報名,開課日期,性質,職業分類
商務談判與問題協商實務班第01期,臺北市大同區承德路二段81號B1,2022/03/10,2022/04/09,在職,其他
韓語初階B班第01期,臺北市中山區中山北路二段16巷15號2樓,2022/03/10,2022/04/09,在職,其他
不動產經紀人班第01期,臺北市松山區八德路４段678號3樓之1,2022/03/10,2022/04/09,在職,其他
Excel工作表實作班第02期,臺北市中山區中山北路3段40號,2022/03/10,2022/04/09,在職,其他
保險經紀人訓練班,臺北市中正區羅斯福路1段28號5樓,2022/03/10,2022/04/09,在職,其他
暖心咖啡調製班第01期,臺北市文山區興隆路３段56號,2022/03/10,2022/04/23,在職,其他
iPAS色彩規劃管理人員訓練班第03期,臺北市中正區博愛路80號3樓,2022/03/10,2022/04/09,在職,行政與管理
總體經濟週期與貨幣金融匯兌班第01期,臺北市大安區新生南路３段,2022/03/10,2022/04/09,在職,金融與會計
物業管理經理人精業實務班第02期,臺北市大安區基隆路４段43號,2022/03/10,2022/04/09,在職,行政與管理
儲能系統與智慧電網技術應用訓練班,臺北市內湖區民權東路６段109號6樓,2022/03/09,2022/04/08,在職,其他
AI資料工程師班(區域) 第01期,臺北市,2022/03/09,2022/04/26,職前,建築與工程
不動產經紀人業務訓練-民法與不動產估價班第01期,臺北市中山區民權東路２段206號7樓,2022/03/08,2022/04/07,在職,其他
跨境電商實戰密集養成班,臺北市大安區基隆路4段43號,2022/03/08,2022/06/20,青年,其他
恆溫恆濕系統試車與調整及圖面繪製先修班第01期,臺北市南港區興中路29號,2022/03/07,2022/04/06,在職,其他
美睫美膚就業培訓班 第01期,臺北市,2022/03/07,2022/07/12,職前,其他
剪髮基礎實務班第02期,臺北市大同區承德路３段186號3樓,2022/03/03,2022/04/02,在職,其他
西點麵包烘焙班第01期,臺北市中山區龍江路96號3樓,2022/03/02,2022/04/01,在職,其他
自媒體影音行銷短片製作入門班第01期,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/03/02,2022/04/01,在職,媒體與娛樂
臺北巿照顧服務員專班 第13期,臺北市,2022/03/02,2022/09/12,職前,其他
編織從業人員的棒針應用與變化培訓班,臺北市中正區羅斯福路１段28號5樓,2022/03/01,2022/03/31,在職,其他
實用日本語會話班第01期,臺北市大安區敦化南路２段2號3樓之2,2022/03/01,2022/03/31,在職,其他
網路行銷與全媒體攻略班 第01期,臺北市,2022/03/01,2022/05/09,職前,媒體與娛樂
臺北市照顧服務員專班 第23期,臺北市,2022/03/01,2022/08/16,職前,其他
嵌入式AI應用人才養成班,臺北市中正區,2022/03/01,2022/04/12,青年,其他
嵌入式韌體工程師人才養成班,臺北市中正區,2022/03/01,2022/05/09,青年,建築與工程
AI 與深度學習應用工程師就業養成班,臺北市大安區,2022/03/01,2022/03/15,青年,教育
數據分析暨機器學習應用班 第01期,臺北市,2022/03/01,2022/08/30,職前,教育
芳香植物用品製作班,臺北市中山區南京東路１段１６號６樓之１,2022/02/28,2022/03/30,在職,其他
iPAS營運智慧分析師統計學習與人工智慧實戰班第01期,臺北市中正區博愛路80號3樓,2022/02/28,2022/03/30,在職,教育
英語繪本師資培訓班,臺北市中正區羅斯福路１段28號5樓,2022/02/27,2022/03/29,在職,其他
室內設計師創業經營管理班第01期,臺北市大安區新生南路３段30號,2022/02/26,2022/03/28,在職,行政與管理
Linux Container 入門實務班第01期,臺北市中山區中山北路２段40號(大同大學),2022/02/24,2022/04/10,在職,其他
寵物產業專業暨營養安全教育職能訓練基礎班第1期,臺北市中正區忠孝西路１段50號13樓之35,2022/02/23,2022/03/25,在職,教育
DIALux環境照明設計實務班第05期,臺北市中正區博愛路80號3樓,2022/02/23,2022/03/25,在職,藝術與設計
水電修繕實務班 第01期,臺北市,2022/02/23,2022/03/14,職前,其他
不動產交易稅務法規解析班,臺北市中正區羅斯福路1段28號5樓,2022/02/22,2022/03/24,在職,金融與會計
實用日語入門班第01期,臺北市士林區基河路130號4樓,2022/02/22,2022/03/24,在職,其他
森巴舞蹈訓練班第01期,臺北市中正區林森北路5巷4號,2022/02/21,2022/03/23,在職,其他
倫巴舞蹈訓練班第01期,臺北市中正區林森北路5巷4號,2022/02/21,2022/03/23,在職,其他
全齡芳療經絡保健照護應用技能實務班第01期,臺北市大安區忠孝東路４段55號7樓,2022/02/21,2022/03/23,在職,醫療保健
商用職場日語學士學分班,臺北市大安區金華街199巷5號,2022/02/21,2022/03/23,在職,其他
臺北市托育人員 第01期,臺北市,2022/02/21,2022/04/28,職前,其他
韓文會話實務培訓班,臺北市中正區羅斯福路１段28號5樓,2022/02/20,2022/03/22,在職,其他
電商商品攝影實務應用班,臺北市松山區復興北路1號3樓之2,2022/02/20,2022/03/22,在職,其他
Python基礎程式設計班第07期,臺北市中正區博愛路80號3樓,2022/02/19,2022/03/21,在職,科技與資訊技術
3DS MAX室內設計實務班第01期,臺北市中山區大直街70號,2022/02/19,2022/03/21,在職,藝術與設計
商用日文會話班第09期,臺北市大安區敦化南路２段2號3樓之2,2022/02/19,2022/03/21,在職,其他
員工職涯規劃發展班第01期,臺北市大安區新生南路３段,2022/02/18,2022/03/20,在職,其他
人力資源管理技巧與實務班第01期,臺北市大安區新生南路３段30號,2022/02/18,2022/03/20,在職,行政與管理
社群經營與網紅自媒體行銷班,臺北市大安區建國南路２段231號,2022/02/18,2022/03/20,在職,媒體與娛樂
電影電視編劇專業創新班第01期,臺北市大安區濟南路３段35-9號1樓,2022/02/18,2022/03/20,在職,其他
日文N5應用實務班第01期,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/02/18,2022/03/26,在職,其他
園藝作物盆栽班,臺北市信義區永吉路181號10樓之1,2022/02/17,2022/03/19,在職,其他
商業手機攝影新視界創意班第02期,臺北市中山區建國北路２段66號2樓之3,2022/02/17,2022/03/19,在職,綜合商業與管理
中小企業財會人員成長實務班第01期,臺北市中正區忠孝西路一段100號5樓之一,2022/02/17,2022/07/02,在職,其他
商用企劃書實戰班,臺北市大安區建國南路２段231號,2022/02/17,2022/03/19,在職,其他
企業主管應具備的五力與溝通談判特訓班第01期,臺北市士林區基河路130號4樓,2022/02/17,2022/03/19,在職,其他
珠寶翡翠鑽石鑑定班第01期,臺北市中正區忠孝東路１段150號9樓之3,2022/02/17,2022/03/19,在職,其他
鐘錶技術實務班,臺北市中正區愛國西路9號4樓之8,2022/02/16,2022/03/18,在職,其他
期貨選擇權交易實務專班第01期,臺北市中正區福州街10號2樓,2022/02/14,2022/03/28,在職,其他
創意行銷策略與企劃書提案實務班第02期,臺北市大安區復興南路１段390號6樓,2022/02/13,2022/03/14,在職,其他
精油手工皂與清潔用品製作班,臺北市中山區南京東路１段１６號６樓之１,2022/02/13,2022/03/12,在職,其他
廣告文案撰寫與品牌故事設計實作班第02期,臺北市大同區承德路三段230號9樓,2022/02/13,2022/03/15,在職,藝術與設計
老屋翻修施工流程管理班第01期,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/02/13,2022/03/15,在職,行政與管理
全齡芳療網路社群行銷技能實務班第01期,臺北市大安區忠孝東路４段55號7樓,2022/02/13,2022/03/15,在職,其他
實用觀光日語會話學士學分班,臺北市大安區金華街199巷5號,2022/02/13,2022/03/15,在職,其他
不動產營業員複訓03班第01期,臺北市中山區民權東路２段206號7F,2022/02/13,2022/03/15,在職,其他
EXCEL VBA網路爬蟲與數據整理班,臺北市中正區濟南路一段321號,2022/02/11,2022/03/13,在職,其他
商品攝影超實用進階技巧班第01期,臺北市中山區長安東路１段27號2樓,2022/02/11,2022/03/13,在職,其他
微電商營運與社群行銷實務班第01期,臺北市大同區承德路三段230號9樓,2022/02/11,2022/03/13,在職,其他
冷凍空調安裝及維修班第03期,臺北市北投區泉源路221號,2022/02/10,2022/03/12,在職,其他
Microsoft Excel 資料分析與視覺化圖表班第01期,臺北市中山區大直街70號,2022/02/10,2022/03/12,在職,其他
傳統整復推拿保健班第01期,臺北市中山區中山北路３段40號,2022/02/10,2022/03/12,在職,醫療保健
跨境電商與物流管理實務班,臺北市大同區長安西路33號8樓,2022/02/10,2022/04/27,在職,行政與管理
歐式花藝古典花型應用班,臺北市中正區愛國西路9號4樓之8,2022/02/10,2022/03/19,在職,其他
3D室內空間設計與居家風水格局班,臺北市大同區長安西路33號8樓,2022/02/10,2022/03/12,在職,藝術與設計
新世代魅力簡報技巧暨口語表達訓練班第01期,臺北市中山區長安東路１段27號2樓,2022/02/10,2022/03/12,在職,其他
溝通表達與職場生存實戰班,臺北市大安區基隆路4段43號,2022/02/10,2022/03/12,在職,其他
新多益實用職場英語班第02期,臺北市士林區基河路130號3樓,2022/02/10,2022/03/12,在職,其他
創新時尚包款皮革技法實務班,臺北市大同區長安西路33號8樓,2022/02/09,2022/03/11,在職,其他
民法總則與債編實務解析班第01期,臺北市中正區忠孝西路1段50號13樓之35,2022/02/09,2022/03/16,在職,其他
臺北市照顧服務員專班 第18期,臺北市,2022/02/09,2022/03/14,職前,其他
實用職場英語中級訓練班第01期,臺北市中山區大直街70號,2022/02/08,2022/03/10,在職,其他
新多益能力提升進階班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/02/08,2022/03/10,在職,其他
iPAS中級資訊安全人員訓練班第02期,臺北市中正區博愛路80號3樓,2022/02/08,2022/03/10,在職,安全與緊急應變
行政管理師實戰班 第01期,臺北市,2022/02/08,2022/05/11,職前,行政與管理
理財規劃與投資決策分析班第03期,臺北市大安區新生南路１段155號5樓,2022/02/07,2022/03/09,在職,其他
越南語商務會話班第01期,臺北市中山區德惠街16-5號4樓,2022/02/07,2022/03/09,在職,其他
米麵食烘焙點心班,臺北市文山區景福街267號1樓,2022/02/07,2022/03/09,在職,其他
保險從業人員民法實務及案例解析班,臺北市中正區羅斯福路1段28號5樓,2022/02/07,2022/03/09,在職,其他
微電商與數位媒體應用班 第01期,臺北市,2022/02/07,2022/05/16,職前,媒體與娛樂
臺北市照顧服務員專班 第21期,臺北市,2022/02/07,2022/04/11,職前,其他
GA網站數據分析與Google Ads廣告投放實務班第01期,臺北市中正區忠孝西路１段41號15樓,2022/02/06,2022/03/06,在職,科技與資訊技術
大數據科技行銷企劃應用培訓班,臺北市內湖區環山路一段56號,2022/02/01,2022/03/15,青年,其他
大數據科技行銷企劃應用培訓班,臺北市內湖區環山路一段56號,2022/02/01,2022/04/27,青年,其他
藥物開發及臨床試驗從業人員培訓班 第01期,臺北市,2022/01/28,2022/03/11,職前,其他
投資理財實戰應用班,臺北市中正區愛國西路9號4樓之8,2022/01/28,2022/03/08,在職,其他
創新共利企業經營模擬實務班第01期,臺北市中正區南海路1號4樓,2022/01/28,2022/06/07,在職,其他
中式菜餚料理實作班,臺北市文山區景福街267號1樓,2022/01/28,2022/03/08,在職,其他
不動產經紀人員暨地政士培訓班,臺北市中正區羅斯福路1段28號5樓,2022/01/28,2022/03/08,在職,其他
不動產經紀人實務班第01期,臺北市中正區忠孝東路１段76號三樓之4,2022/01/28,2022/03/08,在職,其他
臺北市照顧服務員專班 第7期,臺北市,2022/01/28,2022/08/08,職前,其他
臺北市照顧服務員專班 第6期,臺北市,2022/01/28,2022/09/15,職前,其他
臺北市照顧服務員專班 第5期,臺北市,2022/01/28,2022/04/06,職前,其他
證券期貨交易人才訓練班 第01期,臺北市,2022/01/28,2022/07/11,職前,其他
流行花卉藝術創作設計班,臺北市信義區永吉路181號10樓之1,2022/01/27,2022/03/07,在職,藝術與設計
西裝領長版大衣進階實作班第01期,臺北市中正區重慶南路１段10號六樓,2022/01/27,2022/03/07,在職,其他
地政士實務班第01期,臺北市中正區忠孝東路１段76號三樓之4,2022/01/27,2022/03/07,在職,其他
數位轉型電子商務行銷策略班第01期,臺北市大安區復興南路１段390號6樓,2022/01/27,2022/03/07,在職,電子商務與網上交易
新媒體主播主持實用培訓班第01期,臺北市中山區建國北路２段66號2樓之3,2022/01/27,2022/04/07,在職,媒體與娛樂
台股投資理財分析專班第02期,臺北市中正區福州街10號2樓,2022/01/27,2022/03/07,在職,其他
烘焙食品西點蛋糕技能班第01期,臺北市中山區龍江路96號3樓,2022/01/27,2022/03/07,在職,其他
文創商品開發暨illustrator設計行銷班,臺北市松山區復興北路1號3樓之2,2022/01/27,2022/03/07,在職,藝術與設計
擇日催官納福實務應用班第01期,臺北市大安區忠孝東路４段147巷1號9樓,2022/01/27,2022/02/26,在職,其他
臺北市照顧服務員專班 第25期,臺北市,2022/01/27,2022/08/01,職前,其他
臺北市照顧服務員專班 第24期,臺北市,2022/01/27,2022/03/14,職前,其他
勞工關係專題碩士學分班第01期,臺北市中正區許昌街17號10樓之二（壽德大樓）,2022/01/25,2022/03/06,在職,其他
PMP專案管理實務應用班第01期,臺北市松山區基隆路１段8號6樓之1,2022/01/25,2022/03/06,在職,行政與管理
企業內訓講師基礎班第01期,臺北市中正區重慶南路１段10號6樓,2022/01/25,2022/03/06,在職,其他
多益英文與閱讀文法基礎班第01期,臺北市中山區德惠街16-5號4樓,2022/01/25,2022/02/24,在職,其他
寵物膳食調理培訓班第01期,臺北市中山區大直街70號,2022/01/25,2022/03/06,在職,其他
義式咖啡調製班,臺北市中正區愛國西路9號4樓之9,2022/01/25,2022/03/06,在職,其他
Excel 進階 + Power BI 數據分析實務班第06期,臺北市中山區中山北路３段40號(大同大學),2022/01/25,2022/03/06,在職,其他
日語職場情境進階班第01期,臺北市大同區昌吉街55號2樓215室,2022/01/25,2022/03/06,在職,其他
財務報表閱讀與分析精修班第01期,臺北市大安區復興南路一段390號11樓1101教室,2022/01/25,2022/03/06,在職,其他
B2B跨境電商策略經營實戰班第04期,臺北市中山區長安東路１段27號2樓,2022/01/24,2022/02/23,在職,其他
日文初級會話班第01期,臺北市中山區長安東路１段27號2樓,2022/01/24,2022/02/23,在職,其他
Python程式設計入門實務班第07期,臺北市中山區中山北路３段40號(大同大學),2022/01/24,2022/03/05,在職,科技與資訊技術
PMP國際專案管理訓練班第02期,臺北市中山區長安東路１段長安東路27號2樓,2022/01/24,2022/03/05,在職,行政與管理
英語實務班,臺北市大同區昌吉街55號2樓215室,2022/01/24,2022/04/23,在職,其他
不動產贈與及繼承之稅務規劃實務班,臺北市中正區羅斯福路1段28號5樓,2022/01/24,2022/03/05,在職,金融與會計
職場商用日語班第01期,臺北市大同區昌吉街55號2樓216室,2022/01/24,2022/03/05,在職,其他
就業服務職能與勞資法令實務訓練班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/01/24,2022/03/05,在職,其他
日語會話應用班第01期,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/01/23,2022/03/26,在職,其他
多益英文初級班第01期,臺北市中正區汀州路３段58號,2022/01/23,2022/03/05,在職,其他
稅務會計申報實務班第01期,臺北市大安區建國南路２段231號,2022/01/23,2022/03/05,在職,金融與會計
理財規劃實務班第07期,臺北市大安區復興南路１段390號6樓,2022/01/23,2022/03/05,在職,其他
租稅規劃實務班第01期,臺北市大同區承德路１段35號4樓之1,2022/01/23,2022/03/05,在職,其他
韓語基礎日常會話應用班第01期,臺北市大同區長安西路45-1號2樓之3,2022/01/23,2022/03/05,在職,其他
韓語進階實務會話應用班第01期,臺北市大同區長安西路45-1號2樓之3,2022/01/23,2022/03/05,在職,其他
企業財會流程管理實務班第01期,臺北市大安區忠孝東路３段1號,2022/01/23,2022/03/05,在職,行政與管理
人像攝影外拍及Lightroom+Photoshop後製細節精修班第01期,臺北市中山區長安東路１段27號2樓,2022/01/23,2022/03/05,在職,其他
韓語初階A班第01期,臺北市中山區中山北路二段16巷15號2樓,2022/01/23,2022/03/04,在職,其他
新多益能力提升基礎班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/01/23,2022/03/04,在職,其他
儲能系統專業人才訓練基礎班,臺北市內湖區民權東路６段109號6樓,2022/01/23,2022/03/04,在職,其他
勞保暨勞動法令解析實務班第01期,臺北市士林區基河路130號4樓,2022/01/23,2022/03/04,在職,其他
多益商英實戰中級班第01期,臺北市中山區德惠街16-5號4樓,2022/01/23,2022/02/22,在職,其他
基層主管溝通領導技巧初階班第01期,臺北市中正區重慶南路１段10號6樓,2022/01/23,2022/03/05,在職,其他
SKETCHUP 3D室內設計繪圖及渲染班第01期,臺北市中山區中山北路３段40號,2022/01/23,2022/03/05,在職,藝術與設計
不動產稅制及交易實務班第01期,臺北市中山區長安東路１段27號2樓,2022/01/23,2022/03/05,在職,其他
商業美學設計實務班第01期,臺北市大同區承德路３段230號9樓,2022/01/23,2022/03/05,在職,藝術與設計
企業勞動法務管理實務與案例解析班第01期,臺北市文山區汀州路４段88號,2022/01/23,2022/03/05,在職,行政與管理
國際貿易人才實務班第08期,臺北市大安區復興南路１段390號6樓,2022/01/23,2022/03/04,在職,其他
期貨選擇權技術分析實務班第04期,臺北市中正區福州街10號2樓,2022/01/23,2022/02/22,在職,其他
演藝經紀國語旁白正音創新班第01期,臺北市大安區濟南路３段35-9號,2022/01/23,2022/02/22,在職,其他
口語魅力表達創新班第04期,臺北市中山區建國北路２段66號2樓之3,2022/01/23,2022/02/22,在職,其他
職業歌唱技巧訓練班第04期,臺北市中山區建國北路２段66號2樓之3,2022/01/22,2022/03/20,在職,其他
不動產經紀人業務訓練-土地法、稅法與不動產經紀相關法規班第01期,臺北市中山區民權東路２段206號7樓,2022/01/22,2022/03/03,在職,法律與法律服務
多益商務英文聽力閱讀實務班第01期,臺北市大同區承德路三段230號9樓,2022/01/22,2022/03/02,在職,其他
商務英語會話及口說訓練班第01期,臺北市中山區長安東路１段27號2樓,2022/01/22,2022/02/21,在職,其他
基礎商業英語會話班第01期,臺北市松山區基隆路１段8號6樓之1,2022/01/22,2022/04/07,在職,綜合商業與管理
商務英語訓練班第01期,臺北市大同區承德路３段186號3樓,2022/01/22,2022/04/28,在職,其他
手繪圖像文創包裝設計實作班,臺北市中正區忠孝西路１段41號15樓之9,2022/01/22,2022/03/02,在職,藝術與設計
實用韓國語會話班第02期,臺北市大安區敦化南路２段2號3樓之2,2022/01/22,2022/03/02,在職,其他
新多益實用職場英語班第01期,臺北市士林區基河路130號4樓,2022/01/22,2022/03/02,在職,其他
商務觀光實用日語會話班第01期,臺北市中山區德惠街16-5號4樓,2022/01/22,2022/02/21,在職,其他
臺北巿照顧服務員專班 第01期,臺北市,2022/01/22,2022/03/09,職前,其他
臺北巿照顧服務員專班 第04期,臺北市,2022/01/22,2022/09/06,職前,其他
臺北巿照顧服務員專班 第03期,臺北市,2022/01/22,2022/07/06,職前,其他
臺北巿照顧服務員專班 第02期,臺北市,2022/01/22,2022/05/11,職前,其他
臺北巿照顧服務員專班 第2期,臺北市,2022/01/22,2022/08/10,職前,其他
自媒體品牌經營與社群直播應用實務班,臺北市中正區忠孝西路１段41號15樓之9,2022/01/21,2022/03/01,在職,媒體與娛樂
人力資源管理與勞動法令班,臺北市大同區長安西路33號8樓,2022/01/21,2022/05/24,在職,行政與管理
企業內部講授人員訓練班第08期,臺北市大安區忠孝東路３段1號,2022/01/21,2022/06/07,在職,其他
交通事故處理實務班第01期,臺北市中正區忠孝西路1段50號13樓之35,2022/01/21,2022/03/01,在職,汽車與交通
生活職場韓文班第05期,臺北市大安區敦化南路２段2號3樓之2,2022/01/21,2022/03/01,在職,其他
城市夜景攝影拍攝技法與後製秘技班第01期,臺北市中山區長安東路１段27號2樓,2022/01/21,2022/03/01,在職,其他
原住民部落觀光導覽人員訓練班第01期,臺北市大同區承德路1段17號4樓,2022/01/21,2022/03/01,在職,其他
精品咖啡調製班,臺北市中正區愛國西路9號4樓之9,2022/01/20,2022/02/19,在職,其他
新制多益英文聽力閱讀訓練班第05期,臺北市文山區汀州路４段88號,2022/01/20,2022/03/05,在職,其他
歐式麵包進階班第04期,臺北市中山區龍江路96號3樓,2022/01/20,2022/02/19,在職,其他
臺北市照顧服務員專班 第14期,臺北市,2022/01/20,2022/03/07,職前,其他
故宮導覽解說班第01期,臺北市中山區中山北路3段40號,2022/01/19,2022/02/18,在職,其他
基礎經絡理論班,臺北市中正區忠孝西路一段41號八樓之11,2022/01/19,2022/02/14,在職,其他
Photoshop數位影像編修與設計班第08期,臺北市內湖區環山路１段56號,2022/01/19,2022/02/13,在職,藝術與設計
文創原石創新編織設計班第01期,臺北市中山區復興北路354號6樓,2022/01/19,2022/03/06,在職,藝術與設計
網路社群與直播主商攝微創班第01期,"臺北市松山區民權東路３段140巷15號4樓 (第一,三教室)",2022/01/19,2022/03/06,在職,其他
Kubernetes 雲端作業平台建置與應用班第01期,臺北市士林區基河路130號5樓,2022/01/19,2022/02/19,在職,科技與資訊技術
掌握股票趨勢投資理財實務班第01期,臺北市中山區長安東路１段27號2樓,2022/01/18,2022/02/17,在職,其他
婚禮小物香氛妝皂品創作班第01期,臺北市中山區復興北路354號6樓,2022/01/18,2022/02/12,在職,其他
社群經營與手機數位拍攝應用班第01期,臺北市松山區民權東路３段140巷15號4樓,2022/01/18,2022/04/09,在職,其他
金融股市投資實戰訓練班第15期,臺北市中正區福州街10號2樓,2022/01/18,2022/02/08,在職,金融與會計
新媒體行銷與數據分析實戰班 第01期,臺北市,2022/01/18,2022/04/26,職前,媒體與娛樂
智慧物聯網設計應用班第01期,(106)臺北市大安區忠孝東路四段169號4樓,2022/01/17,2022/09/26,青年,藝術與設計
國際企業溝通與網路行銷企劃人才養成班,臺北市中正區貴陽街一段56號東吳大學城中校區第三大樓推廣部電腦教室（學科）、貴陽街一段56號東吳大學城中校區第三大樓推廣部電腦教室（術科）,2022/01/17,2022/04/13,青年,其他
Python程式設計應用實務班第04期,臺北市士林區基河路130號5樓,2022/01/16,2022/02/16,在職,科技與資訊技術
都市有機農業班 第01期,臺北市,2022/01/12,2022/08/15,職前,農業與農村發展
國際企業經營班一年期數位跨域組,臺北市信義區,2022/01/11,2022/06/30,青年,其他
影視後製特效班第02期,臺北市內湖區環山路１段56號,2022/01/10,2022/02/12,在職,其他
Java全端程式設計班 第01期,臺北市,2022/01/10,2022/04/12,職前,科技與資訊技術
商業數位行銷設計班 第01期,臺北市,2022/01/10,2022/05/30,職前,藝術與設計
活動展場規劃佈置實作班 第01期,臺北市,2022/01/10,2022/07/15,職前,其他
文化創意與地方創生企劃人才培訓班 第01期,臺北市,2022/01/09,2022/06/29,職前,其他
室內設計製圖暨裝修實務班 第01期,臺北市,2022/01/07,2022/07/05,職前,藝術與設計
商業多媒體設計人才培訓班 第01期,臺北市,2022/01/06,2022/03/29,職前,媒體與娛樂
市集展售暨網購行銷實務班 第01期,臺北市,2022/01/05,2022/07/26,職前,其他
跨境電商及行銷人才養成班 第01期,臺北市,2022/01/03,2022/03/21,職前,其他
養生保健營養膳食調製班養生保健營養膳食調製班 第01期,臺北市,2022/01/03,2022/06/06,職前,醫療保健
金融證券期貨業務人員訓練班 第04期,臺北市,2022/01/03,2022/04/20,職前,金融與會計
FPGA 系統晶片設計工程師培訓班,臺北市中正區館前路8號4樓之1,2022/01/03,2022/06/27,青年,建築與工程
臺北市照顧服務員專班 第09期,臺北市,2022/01/01,2022/04/29,職前,其他
臺北市照顧服務員專班 第08期,臺北市,2022/01/01,2022/03/15,職前,其他
電信工程從業人員技術培訓,臺北市北投區學園路2號,2022/01/01,2022/06/27,青年,建築與工程
跨境電商實戰密集養成班,臺北市大安區基隆路4段43號,2022/01/01,2022/04/06,青年,其他
新媒體社群行銷實戰班,臺北市大安區基隆路4段43號,2022/01/01,2022/04/07,青年,媒體與娛樂
大數據智慧行銷實戰班,臺北市大安區基隆路4段43號,2022/01/01,2022/04/18,青年,其他
電動機車技術與檢修應用工程師培訓班,臺北市大安區和平東路一段129號科技與工程學院大樓汽車工場,2022/01/01,2022/03/07,青年,建築與工程
AI大數據人才養成班,臺北市大安區建國南路2段231號(中國文化大學推廣教育部建國本部),2022/01/01,2022/03/01,青年,其他
前端設計工程師養成班(第二梯次),臺北市中正區延平南路127號(中國文化大學推廣教育部延平分部),2022/01/01,2022/03/02,青年,建築與工程
國際行銷策略、電子商務與網紅直播銷售實務班,臺北市中正區忠孝西路一段8號13樓(捷運M8出口，保強大樓),2022/01/01,2022/04/07,青年,零售與銷售
互動式前端網頁設計與開發實務班,臺北市中正區濟南路一段321號,2022/01/01,2022/04/11,青年,藝術與設計
國際行銷策略、電子商務與網紅直播銷售實務班,臺北市中正區忠孝西路一段8號13樓(捷運M8出口，保強大樓),2022/01/01,2022/06/30,青年,零售與銷售
國際數位行銷企劃暨數據分析人才培訓班-文案x行銷x社群x商攝x影音x團購x直播x數據分析x英文,臺北市中山區大直街70號(學術科皆在校本部),2022/01/01,2022/03/07,青年,其他
臺北市照顧服務員專班 第12期,臺北市,2022/01/01,2022/08/23,職前,其他
臺北市照顧服務員專班 第11期,臺北市,2022/01/01,2022/07/12,職前,其他
臺北市照顧服務員專班 第10期,臺北市,2022/01/01,2022/05/31,職前,其他
(數位)生醫訊號處理工程師人才養成班,臺北市中正區,2022/01/01,2022/06/14,青年,建築與工程
電腦貼圖設計班 第01期,臺北市,2022/01/01,2022/10/11,職前,藝術與設計
雲端金融大數據分析人才培訓班,臺北市中正區濟南路一段321號,2021/12/27,2022/02/16,青年,科技與資訊技術
數據分析師養成班,臺北市松山區復興北路99號,2021/12/25,2022/06/20,青年,其他
國際行銷企劃人才培訓班,臺北市中正區濟南路一段321號,2021/12/20,2022/03/07,青年,其他
數位財會商務人員養成班 第01期,臺北市,2021/12/20,2022/03/31,職前,其他
多媒材花禮汽球會場佈置班 第01期,臺北市,2021/12/17,2022/03/29,職前,其他
軟體工程師專班 第01期,臺北市,2021/12/17,2022/04/25,職前,建築與工程
香氛禮品與藍染布藝製作班 第01期,臺北市,2021/12/16,2022/04/20,職前,其他
美睫美膚精油頭皮養護班 第01期,臺北市,2021/12/15,2022/05/16,職前,其他
植萃精油芳療師班 第01期,臺北市,2021/12/15,2022/03/22,職前,其他
國際品牌行銷全方位實戰班,臺北市大同區承德路三段230號9樓 華梵大學台北承德中心,2021/12/15,2022/06/08,青年,其他
XR電商開發人才班,"臺北市大同區承德路三段,287-1號(學術科皆在台北數位產業園區digiBlock Taipei)",2021/12/15,2022/02/09,青年,其他
XR互動行銷人才班,"臺北市大同區承德路三段,287-1號(學術科皆在台北數位產業園區digiBlock Taipei)",2021/12/15,2022/03/08,青年,其他
XR電商開發人才班,"臺北市大同區承德路三段,287-1號(學術科皆在台北數位產業園區digiBlock Taipei)",2021/12/15,2022/05/23,青年,其他
XR區塊鍊電商開發班,"臺北市大同區承德路三段,287-1號(學術科皆在台北數位產業園區digiBlock Taipei)",2021/12/15,2022/06/07,青年,其他
微軟智慧應用C#全端開發工程師養成班,臺北市中山區南京東路三段219號5樓,2021/12/15,2021/12/28,青年,建築與工程
商業大數據分析人才養成班,臺北市中正區公園路30號3樓,2021/12/15,2022/02/09,青年,綜合商業與管理
雙語人工智慧系統開發培訓班,臺北市中正區公園路30號3樓,2021/12/10,2022/05/16,青年,其他
大數據科技行銷企劃應用培訓班,臺北市內湖區環山路一段56號,2021/12/06,2022/01/24,青年,其他
大數據跨足智慧科學人才養成班,臺北市信義區台北市吳興街250號,2021/12/01,2021/12/01,青年,科學與研究
前端工程師專業技術養成班,臺北市中山區南京東路三段219號5樓,2021/12/01,2021/12/27,青年,建築與工程
肢體延展與嘻哈韓風MV舞訓練班第03期,臺北市中山區興安街112號2樓之5 (興安花園社區第1棟大樓),2021/11/30,2021/12/30,在職,其他
美容專業設計圖與彩妝造型班第01期,臺北市中正區愛國西路9號4樓之8,2021/11/30,2021/12/30,在職,藝術與設計
財會管理人才職場實力提昇班第01期,臺北市大安區復興南路一段390號11樓,2021/11/30,2021/12/31,在職,行政與管理
實用日語入門班第01期,臺北市士林區基河路130號4樓,2021/11/30,2021/12/30,在職,其他
