地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
新竹市政府,何嘉仁文教事業股份有限公司新竹分公司附設新竹市私立風城語文短期補習班,文569號(換),hs3301@hess.com.tw,外語類,新竹市民族路55號1-3樓,2005-03-07,459
新竹市政府,新竹市私立泰迪貝爾短期補習班,文1136(換),alvis.alvis@msa.hinet.net,外語類,新竹市自由路95巷18弄26號2樓之1,2005-01-11,459
新竹市政府,新竹市私立欣法老師文理短期補習班,文443號,alvis.alvis@msa.hinet.net,文理類,新竹市光華北街52號1-3樓,2007-04-04,459
新竹市政府,新竹市私立孜學壹文理短期補習班,文1069(換),,文理類,新竹市食品路218號1樓至2樓,2002-03-06,459
新竹市政府,精誠資訊股份有限公司新竹分公司附設新竹市私立恆逸電腦短期補習班,文496號,jack_hsu@uuu.com.tw,資訊類,新竹市光復路二段295號3樓之2,2008-01-02,459
新竹市政府,新竹市私立中美英語會話短期補習班,文475號(原號碼：市府教社字第14號),dent123456@gmail.com,外語類,新竹市南大路403號1-2樓,1982-03-22,459
新竹市政府,智基科技開發股份有限公司附設新竹市私立志光文理法政商業短期補習班,文915(換),,文理類,新竹市民族路22號3樓,2001-07-09,459
新竹市政府,新竹市私立傳薪短期補習班,文645號(換),kid.hi5877@msa.hinet.net,文理類,新竹市四維路92號2樓,2005-12-21,459
新竹市政府,新竹市私立庭安樂文理短期補習班,文824號(換),judyjudy1101@yahoo.com.tw,外語類,新竹市四維路39號1樓及2樓,2002-09-27,459
新竹市政府,新竹市私立東亞美容髮型短期補習班,,a0935379514@yahoo.com.tw,美容、美髮理髮類,新竹市中華路二段508號4樓之1之2之3,1997-06-16,459
新竹市政府,新竹市私立聯合文理短期補習班東南分班,文878號,uf5269516@gmail.com,文理類,新竹市食品路191巷25號3樓,2014-06-06,459
新竹市政府,新竹市私立竹辰美語短期補習班,文1144(換),dongyuan@sesamevillage.tw,外語類,新竹市東光路49號1樓至2樓,2014-03-06,459
新竹市政府,新竹市私立洪林教學中心文理短期補習班,文725號,hunglinpro@gmail.com,文理類,新竹市西大路582巷15弄30號1-2樓,2011-08-24,459
新竹市政府,新竹市私立亞立文理技藝短期補習班,文1256號,chichi_lai@yahoo.com,文理類,新竹市關東路125號2樓,2020-09-23,459
新竹市政府,啟宸有限公司附設新竹市私立啟宸文理短期補習班,,zy121@meikoschool.com.tw,文理類,新竹市東區自由路95巷12-1號1至2樓,2020-07-09,459
新竹市政府,新竹市私立柏拉圖文理短期補習班,,,文理類,新竹市北新街55號1-2樓,2020-03-31,459
新竹市政府,新竹市私立丹尼爾關東短期補習班,,,文理類,新竹市關東路70號1-3樓,2020-04-16,459
新竹市政府,新竹市私立維樂美語文理技藝短期補習班,,,文理類,新竹市自由路113號5樓之1、5樓之2,2020-03-06,459
新竹市政府,新竹市私立亞瑟文理短期補習班,文五九二號,,文理類,新竹市金竹路48巷38號1-3樓,2009-07-16,459
新竹市政府,新竹市私立大正短期補習班,,,外語類,新竹市自由路101號2樓,2006-01-27,459
新竹市政府,新竹市私立權慧文理短期補習班,文1097號,champwhale@gmail.com,文理類,新竹市光華街95巷18號1樓,2018-07-12,459
新竹市政府,新竹市私立向尚藝術短期補習班,文三九三,,美術、書法、攝影、美工設計、圍棋類,新竹市園後街72巷3號1樓,2006-09-06,459
新竹市政府,新竹市私立築科文理短期補習班,文1120號,,文理類,新竹市東門街36號5樓,2018-12-07,459
新竹市政府,新竹市私立友友美語短期補習班,文750號,,外語類,新竹市光復路一段485巷6弄9號1-2樓,2012-02-23,459
新竹市政府,宸芯有限公司附設新竹市私立宸芯文理短期補習班,文1133號,,文理類,新竹市北區光華東街88號1樓,2019-02-21,459
新竹市政府,新竹市私立成真文理短期補習班,文1131號,,文理類,新竹市經國路三段92巷10號1樓,2019-01-14,459
新竹市政府,新竹市私立國際英能文理技藝短期補習班,,,文理類,新竹市關東路106號1至4樓,2020-05-20,459
新竹市政府,新竹市私立誠樺語文技藝短期補習班,文898號,,文理類,新竹市金竹路124號1樓,2014-11-04,459
新竹市政府,新竹市私立育浤文理短期補習班,,,文理類,新竹市明湖路212號2-3樓,2020-07-21,459
新竹市政府,新竹市私立恆悅文理短期補習班,文1192號（換）,sandy@raykae.com,文理類,新竹市東大路三段467巷13號1樓,2019-07-24,459
新竹市政府,新竹市私立民富芝蔴街美語文理短期補習班,文952號,,文理類,新竹市民富街149號1-4樓,2016-01-13,459
新竹市政府,新竹市私立文思快樂學園文理短期補習班,文1006號(換),j20021972@yahoo.com.tw,文理類,新竹市東大路二段172巷18號1樓,2004-08-26,459
新竹市政府,新竹市私立捷勝文理短期補習班,,a834349.olddady@gmail.com,文理類,新竹市湳雅街225號,2005-05-17,459
新竹市政府,新竹市私立蒲公英精實短期補習班,文1082號,ting04150318@gmail.com,文理類,新竹市興學街10號1樓至4樓,2018-05-17,459
新竹市政府,新竹市私立新儒林文理短期補習班,文178號,,文理類,新竹市關東里光復路一段268巷63號4樓,2001-08-31,459
新竹市政府,新竹市私立普林斯頓文理短期補習班,文789號,mip383@yahoo.com.tw,文理類,新竹市光復路二段393巷4弄5號1樓,2012-08-30,459
新竹市政府,新竹市私立竹科多元文理短期補習班,文763號(換),hsipedu@gmail.com,文理類,新竹市民享街136巷11號1-2樓、民享街138號2樓至4樓,2008-11-20,459
新竹市政府,新竹市私立典翰文理短期補習班,文468號(換),,文理類,新竹市建中路31號1樓,2003-03-21,459
新竹市政府,新竹市私立佳緣文理短期補習班,文466號,tsaichienwei@gmail.com,文理類,新竹市武陵路271巷31弄5號1樓,2007-07-23,459
新竹市政府,新竹市私立文勝文理短期補習班,文486號(號),wuhh0418@ms14.hinet.net,文理類,新竹市湳中街121巷19號1樓至4樓,2007-01-31,459
新竹市政府,新竹市私立瑩星樂園才藝短期補習班,文五八九號,,音樂、舞蹈類,新竹市金竹路48巷32號1-3樓,2006-12-06,459
新竹市政府,新竹市私立救國團新竹團委會附設語文技藝短期補習班西門分班,文1180號(換),hcctc@cyc.tw,外語類,新竹市西門街146號2.3.4.5樓,2004-11-15,459
新竹市政府,新竹市私立何嘉仁四維語文短期補習班,文900號(換),hs2059@hess.com.tw,文理類,新竹市四維路42號1樓至3樓、50號1樓至2樓,2014-07-14,459
新竹市政府,新竹市私立英翰英語短期補習班,文1191號(換),hc7shane@gmail.com,外語類,新竹市自由路109號1樓至3樓,2012-09-25,459
新竹市政府,全國文教事業有限公司附設新竹市私立全國外語中心短期補習班,文1194號(換),,外語類,新竹市光復路二段254號4樓,2005-03-07,459
新竹市政府,新竹市私立學立6號文理短期補習班,文169號,,文理類,新竹市延平路一段433號1樓,2001-02-20,459
新竹市政府,新竹市私立全方位菁英短期補習班,文三八八號,logic10.arcs@msa.hinet.net,文理類,新竹市經國路一段479巷11弄8號3樓,2006-08-15,459
新竹市政府,新竹市私立英格美語短期補習班,文1068號(換),,外語類,新竹市東大路二段178號1樓,2007-01-31,459
新竹市政府,新竹市私立蕎立小學堂文理短期補習班,文1050號,,文理類,新竹市北大路319、319-1號2-3樓,2017-09-14,459
新竹市政府,新竹市私立艾學爾文理短期補習班三民分班,文1148號,,文理類,新竹市自由路71號1樓,2019-05-02,459
新竹市政府,新竹市私立妍田語文短期補習班,文746號,yt5223506@gmail.com,文理類,新竹市中山路40巷25號3樓,2012-02-16,459
新竹市政府,新竹市私立三元文理短期補習班,文438號(換)文846號（換）,archer1023.tw@gmail.com,文理類,新竹市東門街36號4樓,1998-08-07,459
新竹市政府,新竹市私立四季田語文短期補習班,文1152(換),service@fsa.com.tw,外語類,新竹市慈濟路5、7、9號1-3樓,2008-03-21,459
新竹市政府,新竹市私立嘉德琳關埔美語短期補習班,文947號(換),,外語類,新竹市埔頂里埔頂三路146號1樓,2015-06-30,459
新竹市政府,新竹市私立台大羅老師文理短期補習班,文1085號,lo0972867607@gmail.com,文理類,新竹市建美路7號1-2樓,2018-05-07,459
新竹市政府,新竹市私立成功文理短期補習班,文1119(換),,文理類,新竹市東門街46號4樓、中華路二段312巷11號1樓至3樓,1993-08-24,459
新竹市政府,新竹市私立耕福田文理短期補習班,文940號,fabest154@gmail.com,文理類,新竹市民族路156之1號2樓至4樓,2015-09-21,459
新竹市政府,新竹市私立喬治美語文理短期補習班,文498號,,文理類,新竹市金竹路38號2-3樓,2008-01-16,459
新竹市政府,新竹市私立魏老師文理短期補習班,文1146號(換),d94524012@ntu.edu.tw,文理類,新竹市鐵道路一段60號1樓,2017-02-07,459
新竹市政府,新竹市私立南瓜田外語文理短期補習班,文906號(換),pumpkinschool@gmail.com,文理類,新竹市集賢街7號.9號1至4樓,2001-09-03,459
新竹市政府,新竹市私立童化美語語文短期補習班,文794號(換),kids02@joyschool.org.tw,外語類,新竹市民享街33號1-3樓,2007-01-29,459
新竹市政府,新竹市私立基音美語短期補習班,文899號(換),,外語類,新竹市金山27街57號1-4樓,2005-07-22,459
新竹市政府,新竹市私立築藝畫室技藝短期補習班,文1130號,don3838@gmail.com,美術、書法、攝影、美工設計、圍棋類,新竹市園後街26號1樓,2019-01-04,459
新竹市政府,新竹市私立竹大文理短期補習班,文611號,chuda540@yahoo.com.tw,文理類,新竹市食品路540號2樓,2009-11-23,459
新竹市政府,新竹市私立欣蕾舞蹈短期補習班,文1143(換),100/08/03 申設,音樂、舞蹈類,新竹市民族路36號5樓,2011-09-01,459
新竹市政府,新竹市私立妍囍美容美髮短期補習班,文860號,,美容、美髮理髮類,新竹市信義街68號6樓之2,2014-01-24,459
新竹市政府,新竹市私立飛寶文理短期補習班,文1114號,aa0900259392@gmail.com,文理類,新竹市金竹路96號1樓至2樓,2018-11-09,459
新竹市政府,新竹市私立高傳文理短期補習班,文323號,tang30225@gmail.com ,文理類,新竹市建功路26號2樓之1,2005-09-05,459
新竹市政府,新竹市私立有玉音樂短期補習班,文449號,,音樂、舞蹈類,新竹市中山路312巷22號1樓,2007-04-18,459
新竹市政府,新竹市私立山葉鴻韻音樂短期補習班,文561號,yamaha.music@msa.hinet.net,音樂、舞蹈類,新竹市復興路16-5號2-4樓,2008-12-02,459
新竹市政府,新竹市私立艾維仕美語短期補習班,文713號,auntivy.chang@msa.hinet.net,外語類,新竹市振興路29號2樓至4樓,2011-07-12,459
新竹市政府,新竹市私立品昇文理短期補習班,文964號,jiangong158@gmail.com,文理類,新竹市建功一路158號1-2樓,2016-01-21,459
新竹市政府,新竹市私立智恩文理短期補習班,文997號(換),100/07/29 申設,文理類,新竹市關新北路153號1樓,2011-08-26,459
新竹市政府,新竹市私立鴻韻科園音樂短期補習班,文884號,yamaha6668000@gmail.com,音樂、舞蹈類,新竹市慈濟路248號3樓至4樓,2014-08-12,459
新竹市政府,智基科技開發股份有限公司附設新竹市私立正志光法商短期補習班,文961號(換),,法政類,新竹市民族路25號2-3樓,2011-12-05,459
新竹市政府,新竹市私立誼寶文理短期補習班,文1063號,formosakids@icloud.com,文理類,新竹市光華里光華街102-2號2樓之1,2018-01-26,459
新竹市政府,新竹市私立吉尼文理短期補習班,文1071,,文理類,新竹市東區龍山里科學園路180號1樓至3樓,2018-03-12,459
新竹市政府,新竹市私立群英文理短期補習班,文535號(換),joy.guandon@gmail.com,文理類,新竹市關東路110號1-4樓,1997-04-22,459
新竹市政府,新竹市私立伊凡美語短期補習班,文1108(換),100/07/11 申設,外語類,新竹市科學園路107巷22號1樓至2樓、115號1樓至2樓,2011-08-11,459
新竹市政府,新竹市私立名師文理短期補習班,文979號,,文理類,新竹市經國路二段438巷11號1樓及13號1樓,2016-06-14,459
新竹市政府,新竹市私立立弘文理短期補習班,文1045(換),,文理類,新竹市民富街169號2樓,2009-11-12,459
新竹市政府,新竹市私立大英文理短期補習班,文962號,review7255@gmail.com,文理類,新竹市興學街87號1至3樓,2016-03-07,459
新竹市政府,新竹市私立盧老師文理短期補習班,文543號,review7255@gmail.com,文理類,新竹市食品路478號1樓,2008-09-30,459
新竹市政府,新竹市私立想像英語短期補習班,文559號,,外語類,新竹市立鵬路87號1樓及1樓夾層,2008-11-21,459
新竹市政府,新竹市私立貝爾伊頓美語短期補習班,文704號,100/03/18 申設,外語類,新竹市建功一路156號1樓至2樓,2011-04-11,459
新竹市政府,新竹市私立育群文理短期補習班,文707號,100/04/22 申設,文理類,新竹市武陵路79號1樓,2011-05-18,459
新竹市政府,新竹市私立梓揚文理短期補習班,,,文理類,新竹市竹文街149號1-2樓,2006-07-27,459
新竹市政府,新竹市私立何嘉仁東園語文短期補習班,文834號,,外語類,新竹市博愛街96號3樓,2013-07-10,459
新竹市政府,新竹市私立學儒文理短期補習班,文767,yuju0926@hotmail.com,文理類,新竹市湳中街10號1樓至2樓,2012-06-13,459
新竹市政府,新竹市私立佳杏文理短期補習班,文995號,,文理類,新竹市東區光復路二段387號1樓、夾層至2樓,2016-08-26,459
新竹市政府,新竹市私立天藍語文才藝短期補習班,文652號(換),,外語類,新竹市東南街53巷43號1樓部份及2樓,2010-05-03,459
新竹市政府,新竹市私立維肯美語文理短期補習班,文711號(換),,外語類,新竹市湳雅街91-1號4樓,2005-04-21,459
新竹市政府,新竹市私立梁弘大自然文理短期補習班,文517號,,文理類,新竹市南大路94號2F至5F,2008-06-19,459
新竹市政府,新竹市私立佳邑文理短期補習班,文734號,100/09/09 申設,文理類,新竹市建美路41號、43號1樓至4樓,2011-10-17,459
新竹市政府,新竹市私立佳辰文理短期補習班,文886號,bb105@joy.com.tw,文理類,新竹市光復路二段385號2樓至3樓,2014-08-21,459
