課程名稱,上課地點,開放報名,開課日期,性質,職業分類
工廠生產品質專業人才實務訓練班第01期,新北市板橋區重慶路66號4樓,2022/01/25,2022/03/06,在職,行政與管理
商務社交職場英語應用班第01期,新北市板橋區文化路１段221巷2號,2022/01/25,2022/03/06,在職,科技與資訊技術
個人清潔與保養用品製作班第01期,新北市新店區中興路3段219號2樓(204教室),2022/01/25,2022/03/13,在職,行政與管理
化妝品概論與商品應用班,新北市三重區新北大道１段9號9樓,2022/01/25,2022/03/06,在職,行政與管理
幼老共學桌上遊戲教學實務班第02期,新北市板橋區文化路１段313號圖書館6樓創客基地,2022/01/25,2022/03/06,在職,藝術與設計
蔬食素點心烘焙就業班 第01期,新北市,2022/01/25,2022/05/02,職前,餐飲業
經典西點麵包烘焙訓練班 第01期,新北市,2022/01/25,2022/03/28,職前,餐飲業
傳統整復推拿C班第01期,新北市板橋區文化路1段313號,2022/01/24,2022/03/05,在職,藝術與設計
香氛與蠟藝商品應用班,新北市三重區新北大道１段9號9樓,2022/01/24,2022/03/05,在職,藝術與設計
清潔用品皂型應用班,新北市三重區新北大道１段9號9樓,2022/01/24,2022/03/05,在職,餐飲業
芳香精油調製與保健班第01期,新北市新店區中興路3段219號2樓(206教室),2022/01/24,2022/03/12,在職,行政與管理
咖啡烘豆萃取實務解說班,新北市永和區中正路417號5樓,2022/01/24,2022/03/05,在職,行政與管理
數位影音設計與行銷(泰山) 第01期,新北市,2022/01/24,2022/04/15,職前,科技與資訊技術
電腦數值控制機械(CNC)(泰山) 第01期,新北市,2022/01/24,2022/05/20,職前,科技與資訊技術
智慧無人機應用及創業輔導班-農業(第三期),新北市新店區安忠路99號 學科：電資大樓 術科：操場,2022/01/24,2022/03/02,青年,建築與工程
智慧無人機應用及創業輔導班-空拍(第四期),新北市新店區安忠路99號 學科：電資大樓 術科：操場,2022/01/24,2022/04/01,青年,科技與資訊技術
智慧無人機應用及創業輔導班-空拍(第五期),新北市新店區安忠路99號 學科：電資大樓 術科：操場,2022/01/24,2022/04/20,青年,科技與資訊技術
智慧無人機應用及創業輔導班-農業(第五期),新北市新店區安忠路99號 學科：電資大樓 術科：操場,2022/01/24,2022/05/17,青年,建築與工程
智慧無人機應用及創業輔導班-空拍(第六期),新北市新店區安忠路99號 學科：電資大樓 術科：操場,2022/01/24,2022/05/31,青年,科技與資訊技術
智慧無人機應用及創業輔導班-空拍(第七期),新北市新店區安忠路99號 學科：電資大樓 術科：操場,2022/01/24,2022/06/15,青年,科技與資訊技術
智慧無人機應用及創業輔導班-農業(第七期),新北市新店區安忠路99號 學科：電資大樓 術科：操場,2022/01/24,2022/06/27,青年,科技與資訊技術
CCNA網路管理人員訓練班第15期,新北市板橋區文化路一段313號,2022/01/23,2022/03/05,在職,行政與管理
專業美容彩妝造型技能實務A班第01期,新北市中和區中和路358號11樓之1,2022/01/23,2022/03/05,在職,行政與管理
台灣小吃班第01期,新北市新莊區仁愛街41號,2022/01/23,2022/03/05,在職,金融與會計
男女剪髮技術培訓班第01期,新北市三重區重新路4段206號2樓之2,2022/01/23,2022/03/05,在職,藝術與設計
網紅時尚妝髮培訓班第01期,新北市三重區重新路4段206號2-2樓,2022/01/23,2022/03/05,在職,科技與資訊技術
美容草本芳香精油調製班第01期,新北市三重區重新路4段206號2-2樓,2022/01/23,2022/03/05,在職,科技與資訊技術
仕女鍾愛手提包製作班,新北市三重區福德南路23號3F,2022/01/22,2022/03/02,在職,藝術與設計
危險性機械三公噸以上移動式起重機操作實務班第01期,新北市三重區重陽路１段89號3樓之5,2022/01/22,2022/03/03,在職,行政與管理
金屬線編織飾品實作班第01期,新北市板橋區文化路１段46巷6號1樓,2022/01/21,2022/03/01,在職,藝術與設計
泰語商旅會話進階班第01期,新北市蘆洲區中正路172號(南苑),2022/01/21,2022/02/20,在職,科技與資訊技術
勞工安全衛生法規學士學分班第01期,新北市深坑區北深路３段152號,2022/01/21,2022/02/20,在職,行政與管理
行動美顏管理師訓練班第01期,新北市板橋區文化路2段242號6樓,2022/01/21,2022/04/10,在職,行政與管理
工業通風學士學分班第01期,新北市深坑區北深路３段152號,2022/01/20,2022/02/19,在職,行政與管理
人因工程學士學分班第01期,新北市深坑區北深路３段152號,2022/01/20,2022/02/19,在職,建築與工程
新北市照顧服務員專班 第12期,新北市,2022/01/20,2022/05/03,職前,行政與管理
簡約金工創作實務班,新北市三重區福德南路23號3樓,2022/01/19,2022/02/13,在職,藝術與設計
Python程式設計班,新北市蘆洲區中正路172號,2022/01/19,2022/02/18,在職,科技與資訊技術
漢方渲染手工皂及清潔品班,新北市三重區福德南路23號3樓,2022/01/19,2022/02/13,在職,科技與資訊技術
金銀珠寶飾品加工創作班,新北市三重區福德南路23號3樓,2022/01/18,2022/02/14,在職,藝術與設計
悠閒漫活後背包應用班,新北市三重區福德南路23號,2022/01/18,2022/02/12,在職,藝術與設計
電腦機械製圖(AutoCAD&SolidWorks)(五股) 第01期,新北市,2022/01/17,2022/05/23,職前,藝術與設計
水電實務(五股) 第02期,新北市,2022/01/17,2022/04/29,職前,行政與管理
新北市照顧服務員專班 第08期,新北市,2022/01/17,2022/08/15,職前,行政與管理
紡織新節能數位3D設計應用專班,新北市土城區承天路6號,2022/01/15,2022/03/10,青年,科技與資訊技術
微電商數位行銷與KOL實戰養成班,新北市板橋區文化路二段242號6樓 華梵大學新北板橋中心,2022/01/15,2022/05/17,青年,科技與資訊技術
新北市照顧服務員 第16期,新北市,2022/01/13,2022/07/06,職前,行政與管理
室內配線(泰山) 第02期,新北市,2022/01/12,2022/07/12,職前,行政與管理
電機設計維修(泰山)第01期,新北市,2022/01/12,2022/04/26,在職,藝術與設計
新北市照顧服務員專班 第6期,新北市,2022/01/10,2022/03/08,職前,行政與管理
Python程式設計暨機器學習技術應用班第01期,(234)新北市永和區永和路２段59號4樓,2022/01/10,2022/10/03,青年,科技與資訊技術
數位媒體商業行銷設計班第01期,(241)新北市三重區正義北路27號,2022/01/10,2022/07/01,青年,科技與資訊技術
新北市照顧服務員專班 第18期,新北市,2022/01/06,2022/07/12,職前,行政與管理
新北市照顧服務員專班 第09期,新北市,2022/01/04,2022/03/15,職前,行政與管理
UIUX介面優化電商培訓班第01期,(242)新北市新莊區中正路287號,2022/01/03,2022/04/25,青年,科技與資訊技術
新北市照顧服務員專班 第03期,新北市,2022/01/03,2022/04/11,職前,行政與管理
創意烘焙實作班 第01期,新北市,2022/01/03,2022/07/18,職前,餐飲業
社群電商與行銷人才訓練班 第01期,新北市,2022/01/03,2022/10/11,職前,行政與管理
新北市照顧服務員自訓自用專班 第01期,新北市,2022/01/03,2022/04/11,職前,行政與管理
新北市照顧服務員專班 第10期,新北市,2022/01/01,2022/04/11,職前,行政與管理
照顧服務員訓練專班 第07期,新北市,2022/01/01,2022/03/14,職前,行政與管理
新北市照顧服務員專班 第4期,新北市,2022/01/01,2022/03/01,職前,行政與管理
新北市照顧服務員專班 第21期,新北市,2022/01/01,2022/09/22,職前,行政與管理
網路架設(假日班)(泰山)第01期,新北市,2022/01/01,2022/06/18,在職,行政與管理
數位圖文傳播-商品圖文設計(泰山) 第01期,新北市,2022/01/01,2022/04/29,職前,科技與資訊技術
針織量產型製衣技術職人養成班 第01期,新北市,2021/12/29,2022/04/19,職前,行政與管理
智動控制(泰山) 第01期,新北市,2021/12/28,2022/06/15,職前,科技與資訊技術
影像設計(假日班)(泰山)第01期,新北市,2021/12/28,2022/04/09,在職,藝術與設計
專業美容師人才培訓班 第01期,新北市,2021/12/27,2022/02/14,職前,建築與工程
美髮理髮專業人員培訓班 第01期,新北市,2021/12/27,2022/03/09,職前,行政與管理
電腦數值控制機械(CNC銑床)(泰山)第01期,新北市,2021/12/27,2022/04/26,在職,建築與工程
升降機裝修 第02期,新北市,2021/12/27,2022/04/11,職前,藝術與設計
商品視覺設計(五股) 第01期,新北市,2021/12/27,2022/04/28,職前,藝術與設計
新北市照顧服務員專班 第2期,新北市,2021/12/24,2022/02/14,職前,行政與管理
冷凍空調設計與裝修(泰山) 第01期,新北市,2021/12/23,2022/05/04,職前,藝術與設計
全方位美容師就業班-產訓合作班 第01期,新北市,2021/12/21,2022/04/25,職前,建築與工程
專業美容美體師就業班-產訓合作班 第01期,新北市,2021/12/20,2022/03/28,職前,行政與管理
電匠配線(五股) 第02期,新北市,2021/12/20,2022/06/02,職前,行政與管理
男女剪燙染設計班 第01期,新北市,2021/12/18,2022/04/06,職前,藝術與設計
木工工藝設計職人養成班 第01期,新北市,2021/12/16,2022/03/01,職前,藝術與設計
芳香精油與美妍師養成班 第01期,新北市,2021/12/15,2022/07/18,職前,藝術與設計
指尖藝術與美妍師養成班 第01期,新北市,2021/12/15,2022/05/09,職前,建築與工程
芳香精油與美妍師養成班 第01期,新北市,2021/12/15,2022/03/21,職前,藝術與設計
烘焙飲調應用班 第01期,新北市,2021/12/15,2022/04/25,職前,餐飲業
創意商業設計實務班 第01期,新北市,2021/12/15,2022/03/30,職前,藝術與設計
微電商數位行銷與KOL實戰養成班,新北市板橋區文化路二段242號6樓 華梵大學新北板橋中心,2021/12/15,2022/02/07,青年,科技與資訊技術
全方位網站工程師接案培訓班,新北市永和區中正路746號3樓,2021/12/15,2022/03/07,青年,科技與資訊技術
新北市照顧服務員專班 第01期,新北市,2021/12/14,2022/01/10,職前,行政與管理
指尖藝術與美妍師養成班 第01期,新北市,2021/12/14,2022/05/19,職前,建築與工程
網路規劃架設(泰山) 第01期,新北市,2021/12/14,2022/04/27,職前,行政與管理
初階Solidworks機械製圖(假日班)(五股)第01期,新北市,2021/12/14,2022/04/09,在職,建築與工程
中餐葷證照小吃班 第01期,新北市,2021/12/13,2022/03/28,職前,餐飲業
飲料證照咖啡簡餐班 第01期,新北市,2021/12/13,2022/03/15,職前,金融與會計
中餐素證照小吃班 第01期,新北市,2021/12/13,2022/05/03,職前,餐飲業
中餐素食料理就業班 第01期,新北市,2021/12/13,2022/03/09,職前,餐飲業
烘焙食品技巧班 第01期,新北市,2021/12/13,2022/07/08,職前,餐飲業
雲端建置與管理(青年專班)(五股)第01期,(248)新北市五股區五權路17號7樓,2021/12/13,2022/04/26,青年,行政與管理
Python程式量化數據分析班 第01期,新北市,2021/12/10,2022/06/06,職前,科技與資訊技術
小型車逕升大客車駕駛訓練班(4) 第04期,新北市,2021/12/09,2022/09/30,職前,行政與管理
中式米麵食應用班 第01期,新北市,2021/12/09,2022/03/01,職前,餐飲業
數位空間工程設計班 第01期,新北市,2021/12/08,2022/03/28,職前,藝術與設計
拼布美學創作班 第01期,新北市,2021/12/08,2022/01/24,職前,藝術與設計
全端工程師養成班 第01期,新北市,2021/12/08,2022/04/07,職前,建築與工程
全方位造型快剪創業班 第01期,新北市,2021/12/08,2022/07/18,職前,科技與資訊技術
前衛造型快剪創業班前衛造型快剪創業班 第01期,新北市,2021/12/08,2022/03/21,職前,藝術與設計
一般手工電銲-基礎(假日班)(泰山)第01期,新北市,2021/12/06,2022/03/06,在職,建築與工程
小型車逕升大客車駕駛訓練班(2) 第02期,新北市,2021/12/02,2022/05/22,職前,行政與管理
服裝設計製作就業班(1) 第01期,新北市,2021/12/01,2022/04/26,職前,藝術與設計
PHP資料庫網頁設計 第01期,新北市,2021/12/01,2022/03/28,職前,科技與資訊技術
機械手臂應用(五股) 第01期,新北市,2021/12/01,2022/05/03,職前,行政與管理
水電實務 第01期,新北市,2021/12/01,2022/03/09,職前,行政與管理
中式麵食酥油皮糕漿皮類技能班第02期,新北市板橋區三民路１段89號8樓,2021/11/29,2021/12/29,在職,餐飲業
一般手工電銲操作人員訓練班第02期,新北市三重區重陽路1段89號3樓之5,2021/11/27,2021/12/27,在職,行政與管理
飲料調製實務班第02期,新北市新莊區幸福路569號2樓,2021/11/26,2021/12/26,在職,餐飲業
女裝製作與電繡應用初階班第02期,新北市土城區承天路6號,2021/11/26,2021/12/26,在職,藝術與設計
小型車逕升大客車駕駛訓練班(3) 第03期,新北市,2021/11/25,2022/07/27,職前,行政與管理
小型車逕升大客車駕駛訓練班(1) 第01期,新北市,2021/11/25,2022/03/13,職前,行政與管理
伴手禮點心製作班第02期,新北市新莊區幸福路569號2樓,2021/11/24,2021/12/24,在職,餐飲業
特色烘焙伴手禮班B班第02期,新北市板橋區四川路２段239號12樓,2021/11/24,2021/12/24,在職,餐飲業
特色烘焙伴手禮班A班第02期,新北市板橋區四川路２段239號12樓,2021/11/23,2021/12/23,在職,餐飲業
拼布美學設計進階班第02期,新北市板橋區四川路２段239號12樓,2021/11/23,2021/12/23,在職,藝術與設計
到府坐月子家事人員就業班(1)-產訓合作班 第01期,新北市,2021/11/22,2022/01/12,職前,行政與管理
影片剪輯特效(五股)第01期,新北市,2021/11/22,2022/03/22,在職,行政與管理
義式咖啡調製人員班第02期,新北市新莊區幸福路569號2樓,2021/11/21,2021/12/21,在職,藝術與設計
室內設計3D繪圖及渲染(假日班)(五股)第01期,新北市,2021/11/21,2022/03/12,在職,藝術與設計
室內裝修設計實務 第01期,新北市,2021/11/20,2022/03/11,職前,藝術與設計
財務會計人員進階實務班第01期,新北市土城區承天路6號,2021/11/19,2021/12/19,在職,行政與管理
商務談判與採購管理實務班第01期,新北市板橋區重慶路66號4樓,2021/11/19,2021/12/19,在職,行政與管理
花卉園藝培訓班,新北市新店區中正路521巷3號,2021/11/19,2021/12/19,在職,行政與管理
凝膠美甲設計班第01期,新北市中和區中和路358號11樓之1,2021/11/18,2021/12/18,在職,科技與資訊技術
Python程式語言大數據應用實務班第02期,新北市板橋區文化路1段313號,2021/11/18,2021/12/25,在職,科技與資訊技術
網頁工程師設計實務班 第01期,新北市,2021/11/16,2022/07/04,職前,科技與資訊技術
複合式咖啡輕食班第02期,新北市新莊區幸福路569號2樓,2021/11/15,2021/12/15,在職,餐飲業
機電整合 第01期,新北市,2021/11/15,2022/03/28,職前,行政與管理
氬氣鎢極電銲操作人員訓練班第01期,新北市三重區重陽路1段89號3樓之5,2021/11/14,2021/12/14,在職,建築與工程
咖啡廳吧檯專業訓練班第02期,新北市蘆洲區中正路172號(南苑),2021/11/12,2021/12/12,在職,行政與管理
男女兒童學步鞋開版與機縫成型人才培訓班,新北市泰山區泰林路３段22號,2021/11/12,2021/12/12,在職,建築與工程
前端網頁開發技術(青年專班)(泰山)第01期,(243)新北市泰山區致遠新村55-1號,2021/11/12,2022/03/14,青年,科技與資訊技術
鋼結構施工技術與品管訓練班第02期,新北市板橋區三民路２段37號12樓,2021/11/11,2021/12/11,在職,行政與管理
餅乾點心製作班,新北市新店區民生路45號,2021/11/11,2021/12/25,在職,餐飲業
電腦機械設計 第01期,新北市,2021/11/10,2022/02/15,職前,藝術與設計
人工智慧與數據分析整合應用實戰班,新北市板橋區文化路二段242號6樓 華梵大學新北板橋中心,2021/11/10,2022/01/25,青年,科技與資訊技術
堆高機操作人員班第01期,新北市三重區重陽路1段89號3樓之5,2021/11/07,2021/12/07,在職,行政與管理
舞台表演藝術班第02期,新北市三重區重新路４段98號7樓之1,2021/11/07,2021/12/07,在職,藝術與設計
刺繡工藝設計手作班第01期,新北市板橋區四川路２段239號12樓,2021/11/07,2021/12/07,在職,藝術與設計
咖啡廳吧檯專業訓練班第01期,新北市蘆洲區中正路172號(南苑),2021/11/05,2021/12/05,在職,行政與管理
傳統整復推拿基本常用手法訓練班第01期,新北市新店區中興路3段219號2樓(204教室),2021/11/05,2021/12/05,在職,行政與管理
空間香氛調香計實務班第02期,新北市板橋區民族路61號4樓,2021/11/05,2021/12/05,在職,藝術與設計
挽臉經絡美容班第01期,新北市新莊區新豐街20巷5號1樓,2021/11/05,2021/12/05,在職,科技與資訊技術
護理型保養品配方應用班,新北市三重區五谷王北街141巷1號,2021/11/04,2021/12/04,在職,餐飲業
漢方保養與清潔品調製班,新北市三重區五谷王北街141巷1號,2021/11/04,2021/12/04,在職,餐飲業
傳統整復推拿D班第01期,新北市板橋區文化路1段313號,2021/11/04,2021/12/04,在職,藝術與設計
高齡照護實務應用班第06期,新北市三重區重陽路４段130號10樓,2021/11/04,2021/12/04,在職,行政與管理
男士酷愛短夾＆拉鍊包打版應用班,新北市三重區福德南路23號3F,2021/11/03,2021/12/17,在職,科技與資訊技術
初級救護員訓練班第01期,新北市三重區重陽路1段89號3樓之5,2021/11/03,2021/12/03,在職,行政與管理
年節糖果甜點伴手禮班第02期,新北市板橋區三民路１段89號8樓,2021/11/02,2021/12/02,在職,餐飲業
室內配線 第01期,新北市,2021/11/01,2022/03/01,職前,行政與管理
外語行銷商務書信班,新北市淡水區淡金路四段499號,2021/11/01,2021/12/01,青年,行政與管理
國際倉儲物流管理師養成班,新北市淡水區淡金路四段499號,2021/11/01,2022/06/20,青年,行政與管理
智能機器人開發工程師班,新北市板橋區文化路二段242號6樓 華梵大學新北板橋中心,2021/11/01,2022/01/17,青年,科技與資訊技術
香氛與蠟藝商品實務班,新北市三重區五谷王北街141巷1號,2021/10/29,2021/11/28,在職,藝術與設計
中華榫卯手作木器班第01期,新北市汐止區康寧街169巷27-1號7樓,2021/10/29,2021/11/28,在職,藝術與設計
民俗調理實務應用班第02期,新北市新店區中興路3段219號1樓,2021/10/29,2021/11/28,在職,行政與管理
流體力學學士學分班第01期,新北市深坑區北深路３段152號,2021/10/29,2021/11/28,在職,行政與管理
植萃清潔品配方應用班,新北市三重區五谷王北街141巷1號,2021/10/29,2021/11/28,在職,行政與管理
學院風皮革工藝班,新北市三重區五谷王北街141巷1號,2021/10/29,2021/11/28,在職,藝術與設計
精緻木器美學車床班第14期,新北市汐止區康寧街169巷27-1號7樓,2021/10/28,2021/11/27,在職,藝術與設計
生機調飲與養生輕食班第02期,新北市新莊區幸福路569號2樓,2021/10/28,2021/11/27,在職,餐飲業
新多益商務英語進階訓練班第02期,新北市板橋區文化路１段221巷2號,2021/10/28,2021/11/27,在職,行政與管理
漢方草本手作皂班,新北市三重區福德南路23號3樓,2021/10/28,2021/11/27,在職,科技與資訊技術
文創袋品創作技能實務班第01期,新北市板橋區民族路61號4樓,2021/10/27,2021/11/26,在職,行政與管理
進階不動產法律及買賣實務B班第04期,新北市板橋區文化路１段221巷2號,2021/10/27,2021/11/26,在職,行政與管理
RWD響應式網頁設計(假日班)(泰山)第01期,新北市,2021/10/25,2022/03/05,在職,科技與資訊技術
茵迪包打版製作班,新北市三重區福德南路23號,2021/10/24,2021/12/04,在職,藝術與設計
工業與機械產品繪圖實務班,新北市土城區裕民路174號,2021/10/20,2022/04/26,青年,行政與管理
Java 程式暨資料庫開發設計培訓班,新北市板橋區中山路一段10號5樓,2021/10/20,2022/06/28,青年,科技與資訊技術
3D列印水泥盆器暨矽膠翻模技術應用班,新北市中和區中山路２段448號8樓,2021/10/18,2021/12/18,在職,科技與資訊技術
午後西點製作班,新北市新店區民生路45號,2021/10/15,2021/11/27,在職,餐飲業
傳統手工雕塑與3D列印逆向工程與矽膠翻模技術整合班,新北市中和區中山路２段448號8樓,2021/10/15,2021/11/28,在職,科技與資訊技術
網路工程師實務應用 第01期,新北市,2021/10/15,2022/01/11,職前,科技與資訊技術
電匠配線 第01期,新北市,2021/10/15,2022/03/02,職前,行政與管理
I4.0基礎(假日班)(泰山)第01期,新北市,2021/10/15,2022/03/05,在職,建築與工程
氣壓自動控制(五股)第01期,新北市,2021/10/10,2022/02/14,在職,行政與管理
食品包裝員職前訓練班 (訓用合一) 第01期,新北市,2021/10/08,2021/10/20,職前,行政與管理
跨境行銷與國際貿易實務班,新北市板橋區文化路二段242號6樓,2021/10/01,2021/11/02,青年,行政與管理
工業與機械產品繪圖實務班,新北市土城區裕民路174號,2021/10/01,2022/02/09,青年,行政與管理
智慧無人機應用及創業輔導班-農業(第二期),新北市新店區安忠路99號 學科:電資大樓 術科:操場,2021/10/01,2021/12/13,青年,建築與工程
智慧無人機應用及創業輔導班-農業(第一期),新北市新店區安忠路99號 學科:電資大樓 術科:操場,2021/10/01,2021/11/08,青年,建築與工程
智慧無人機應用及創業輔導班-空拍(第一期),新北市新店區安忠路99號 學科:電資大樓 術科:操場,2021/10/01,2021/11/01,青年,科技與資訊技術
智慧無人機應用及創業輔導班-空拍(第二期),新北市新店區安忠路99號 學科:電資大樓 術科:操場,2021/10/01,2021/11/24,青年,科技與資訊技術
精密機械-車床組(假日班)(泰山)第01期,新北市,2021/10/01,2022/01/08,在職,藝術與設計
升降機裝修 第01期,新北市,2021/10/01,2022/01/17,職前,藝術與設計
物聯網Python影像辨識與應用實作班第01期,新北市板橋區文化路1段313號,2021/09/30,2021/12/12,在職,科技與資訊技術
新北市照顧服務員專班 第26期,新北市,2021/09/29,2021/10/15,職前,行政與管理
新北是照顧服務員專班 第27期,新北市,2021/09/29,2021/10/28,職前,行政與管理
Dreamweaver暨CSS網頁設計(假日班)(五股)第01期,新北市,2021/09/27,2022/01/23,在職,科技與資訊技術
LabVIEW進階資訊架構B班,新北市板橋區四川路２段,2021/09/23,2021/12/18,在職,科技與資訊技術
蔬食素點心烘焙訓練班 第02期,新北市,2021/09/22,2021/12/20,職前,餐飲業
觀光餐旅服務導覽行銷實務班 第02期,新北市,2021/09/22,2021/11/29,職前,行政與管理
剪燙染美髮就業班(訓用合一) 第01期,新北市,2021/09/22,2021/10/14,職前,建築與工程
新北市照顧服務員專班 第24期,新北市,2021/09/17,2021/10/19,職前,行政與管理
BIM永續智慧建築室裝實務應用,新北市中和區工專路111號,2021/09/15,2022/06/25,青年,科技與資訊技術
電子商務數位轉型人才養成班,新北市板橋區文化路二段242號龍山寺文化廣場6樓 華梵大學新北板橋中心,2021/09/15,2022/04/12,青年,行政與管理
電子商務國際行銷班,新北市板橋區文化路二段242號龍山寺文化廣場6樓 華梵大學新北板橋中心,2021/09/15,2022/04/14,青年,行政與管理
雲端視覺規劃設計工具專案運用實務班第01期,新北市三重區光復路一段61巷27號11樓之2,2021/09/13,2021/12/22,在職,藝術與設計
新北市照顧服務員專班 第25期,新北市,2021/09/11,2021/10/21,職前,行政與管理
AI技術應用工程師班(青年專班-AI據點)第03期,(221)新北市汐止區新台五路１段100號25樓,2021/09/09,2021/10/29,青年,建築與工程
用戶用電設備裝置(五股)第01期,新北市,2021/09/09,2022/01/06,在職,行政與管理
廣告行銷專業訓練班 第02期,新北市,2021/09/08,2021/11/22,職前,行政與管理
自來水配管(假日班)(五股)第01期,新北市,2021/09/07,2022/01/15,在職,行政與管理
一站一坐身障舞蹈訓練班第01期,新北市泰山區福德街,2021/09/05,2021/11/27,在職,建築與工程
會場歐式花藝班第01期,新北市新莊區新豐街20巷5號1樓,2021/09/04,2021/12/29,在職,藝術與設計
佈置會場花藝班第01期,新北市新莊區新豐街20巷5號1樓,2021/09/01,2021/12/23,在職,藝術與設計
BIM機電實務應用班,新北市新店區民權路95號14樓之5,2021/09/01,2022/03/04,青年,科技與資訊技術
BIM建築實務應用班,新北市新店區民權路95號14樓之5,2021/09/01,2022/04/27,青年,藝術與設計
BIM建築實務應用班,新北市新店區民權路95號14樓之5,2021/09/01,2022/06/15,青年,藝術與設計
BIM建築實務應用班,新北市新店區民權路95號14樓之5,2021/09/01,2021/10/08,青年,藝術與設計
新北市照顧服務員專班 第15期,新北市,2021/09/01,2021/10/12,職前,行政與管理
綠建築空調系統實務基礎訓練班第02期,新北市新店區民權路95號3樓,2021/08/31,2021/12/20,在職,行政與管理
新北市照顧服務員專班 第23期,新北市,2021/08/31,2021/10/12,職前,行政與管理
到府坐月子家事人員就業班(5)-產訓合作班 第01期,新北市,2021/08/23,2021/10/13,職前,行政與管理
新北市托育人員 第06期,新北市,2021/08/23,2021/10/04,職前,行政與管理
藝術靚甲俏睫與美妍師養成班 第01期,新北市,2021/08/16,2021/11/15,職前,建築與工程
藝術靚甲俏睫與美妍師養成班 第01期,新北市,2021/08/16,2021/10/25,職前,建築與工程
Java 程式暨資料庫開發設計培訓班,新北市板橋區中山路一段10號5樓,2021/08/15,2021/12/15,青年,科技與資訊技術
智慧無人機全能人才養成班,新北市石碇區華梵路1號 華梵大學校本部,2021/08/15,2022/03/22,青年,建築與工程
電子商務國際行銷班,新北市板橋區文化路二段242號龍山寺文化廣場6樓 華梵大學新北板橋中心,2021/08/15,2022/01/20,青年,行政與管理
中式麵食烘焙訓練班 第02期,新北市,2021/08/14,2021/09/27,職前,餐飲業
BIM機電實務應用班,新北市新店區民權路95號14樓之5,2021/08/10,2021/12/11,青年,科技與資訊技術
室內配線(泰山) 第03期,新北市,2021/08/02,2021/11/22,職前,行政與管理
環境化學學士學分班,22202新北市深坑區北深路３段152號(東南科大-和平樓303教室),2021/07/28,2021/08/29,在職,建築與工程
電腦數值控制機械(CNC)(泰山) 第02期,新北市,2021/07/22,2021/12/08,職前,科技與資訊技術
水電(產訓班)(五股) 第01期,新北市,2021/07/19,2021/10/28,職前,行政與管理
西點烘焙實務訓練班 第02期,新北市,2021/07/12,2021/09/13,職前,餐飲業
烘焙食品培訓就業班 第02期,新北市,2021/07/12,2021/08/31,職前,餐飲業
時尚造型快剪創業班 第01期,新北市,2021/07/06,2021/10/04,職前,科技與資訊技術
專業造型快剪創業班 第01期,新北市,2021/07/06,2021/11/29,職前,藝術與設計
中餐烹調素食料理班 第01期,新北市,2021/07/01,2021/12/08,職前,餐飲業
中餐烹調葷食料理班 第01期,新北市,2021/07/01,2021/10/13,職前,餐飲業
新北市照顧服務員專班 第06期,新北市,2021/07/01,2021/09/27,職前,行政與管理
新北市照顧服務員自訓自用專班 第01期,新北市,2021/07/01,2021/09/06,職前,行政與管理
智慧家庭物聯網Python影像辨識應用實作班第01期,新北市板橋區文化路一段313號,2021/06/24,2022/03/20,在職,科技與資訊技術
45+熟年網紅數位人才培訓班【高齡者專班】 第01期,新北市,2021/06/22,2021/10/04,職前,科技與資訊技術
數位行銷企劃人員班第01期,(220)新北市板橋區文化路一段313號,2021/06/21,2021/08/16,青年,行政與管理
進階Solidworks機械製圖(假日班)(五股)第01期,新北市,2021/06/16,2021/11/21,在職,建築與工程
新北市托育人員 第03期,新北市,2021/06/14,2021/10/18,職前,行政與管理
遙控無人機專業班第01期,(220)新北市板橋區文化路一段313號,2021/06/14,2021/09/06,青年,建築與工程
智動控制(泰山) 第02期,新北市,2021/06/13,2021/10/18,職前,科技與資訊技術
電機設計維修(假日班)(泰山)第01期,新北市,2021/06/10,2021/10/24,在職,行政與管理
PCB Layout與電子電路(假日班)(泰山)第01期,新北市,2021/06/10,2021/10/02,在職,建築與工程
Dreamweaver暨CSS網頁設計(假日班)(五股)第02期,新北市,2021/06/10,2021/10/24,在職,科技與資訊技術
氬氣鎢極電銲-基礎泰山)第01期,新北市,2021/06/07,2021/10/05,在職,科技與資訊技術
冷凍空調裝修(泰山) 第02期,新北市,2021/06/02,2021/10/20,職前,藝術與設計
綠能空間設計實務班 第01期,新北市,2021/06/01,2021/09/29,職前,行政與管理
室內裝修設計實務(青年專班)(五股)第02期,(248)新北市五股區五權路17號7樓,2021/06/01,2021/09/10,青年,行政與管理
室內工程設計班 第01期,新北市,2021/06/01,2021/09/22,職前,藝術與設計
AI物聯網世代工程師人才養成班,新北市中和區工專路111號,2021/06/01,2021/06/30,青年,建築與工程
智慧生活實務能力培育養成班,新北市中和區工專路111號,2021/06/01,2021/06/29,青年,行政與管理
銲接(泰山) 第01期,新北市,2021/05/26,2022/01/04,職前,科技與資訊技術
數位圖文傳播-商品圖文設計(泰山) 第02期,新北市,2021/05/26,2021/10/22,職前,科技與資訊技術
銲接 第01期,新北市,2021/05/26,2022/01/04,職前,科技與資訊技術
紡織新節能數位3D設計應用專班,新北市土城區承天路6號,2021/05/25,2021/06/30,青年,科技與資訊技術
新能源與智能車輛檢修技術養成班,新北市泰山區泰林路三段22號(黎明技術學院),2021/05/24,2022/01/17,青年,建築與工程
